Source Target Total Count
17950 3482 24115.0 21
17950 3489 144322.0 14
17950 3494 23003.0 8
17950 3509 122050.0 26
17950 3510 7529.0 3
17950 16878 30137.0 3
17950 27089 89.0 1
17950 3577 160579.0 38
17950 3578 197106.0 34
17950 27106 104491.0 18
17950 17049 3282.0 1
17950 3633 3801.0 1
17950 3664 237788.0 28
17950 3684 48198.0 15
17950 3713 74824.0 53
17950 3757 60.0 3
17950 3814 48590.0 2
17950 3824 794487.0 65
17950 3829 24380.0 1
17950 20804 549498.0 57
17950 3843 55920.0 46
17950 19615 45695.0 16
17950 3871 96122.0 25
17950 1145 147702.0 42
17950 794 275807.0 2
17950 3902 25761.0 3
17950 27160 18.0 1
17950 3907 517584.0 31
17950 3940 2229.0 2
17950 14598 1096.0 1
17950 3998 156221.0 29
17950 4020 42483.0 2
17950 4021 41559.0 150
17950 4079 13314.0 3
17950 4094 143926.0 31
17950 4098 22573.0 22
17950 4114 931.0 2
17950 20521 28599.0 4
17950 4206 406.0 2
17950 4217 40219.0 21
17950 4224 41346.0 9
17950 4229 644680.0 42
17950 4238 11659.0 2
17950 25212 27260.0 7
17950 4262 870375.0 44
17950 4267 15425.0 8
17950 4284 1852.0 7
17950 4287 330967.0 59
17950 1078 15480.0 7
17950 4335 38065.0 4
17950 24890 1012.0 1
17950 4356 95071.0 13
17950 4363 103097.0 19
17950 27271 2437.0 2
17950 25279 303319.0 44
17950 4415 5733.0 1
17950 800 16556.0 11
17950 4427 353010.0 58
17950 801 4970.0 14
17950 24103 5786.0 3
17950 27280 219.0 1
17950 4487 17747.0 8
17950 27289 4.0 1
17950 4564 4610.0 4
17950 4570 673419.0 118
17950 4590 19211.0 23
17950 27318 11983.0 6
17950 21665 83383.0 2
17950 4645 689.0 1
17950 27323 34053.0 2
17950 4652 6576.0 3
17950 20871 101.0 2
17950 16659 1152.0 4
17950 4701 116935.0 56
17950 4708 24800.0 16
17950 4729 39926.0 2
17950 14343 125.0 1
17950 4756 108863.0 39
17950 4767 25775.0 9
17950 4768 358436.0 98
17950 18393 20992.0 2
17950 1165 4165.0 2
17950 4863 7011.0 2
17950 806 8368.0 3
17950 949 512547.0 67
17950 4883 56268.0 3
17950 4902 13.0 1
17950 4921 3430.0 1
17950 4934 1689.0 3
17950 808 92.0 5
17950 4986 6267.0 2
17950 21354 1074.0 1
17950 5004 64058.0 25
17950 1170 5880.0 2
17950 5021 238906.0 28
17950 27393 6989.0 1
17950 5034 5197.0 1
17950 21355 156356.0 19
17950 5064 152192.0 11
17950 27401 6294.0 1
17950 16257 54554.0 8
17950 22760 4334.0 3
17950 5163 29.0 1
17950 5196 7317.0 1
17950 5212 99809.0 59
17950 5288 9.0 1
17950 5314 2234202.0 96
17950 5344 92114.0 24
17950 27465 12113.0 1
17950 23245 13962.0 1
17950 5403 339207.0 16
17950 5406 2784.0 2
17950 5419 18034.0 1
17950 5424 10246.0 4
17950 5431 56465.0 13
17950 27481 115530.0 4
17950 5479 1409537.0 69
17950 5486 606287.0 23
17950 5494 7.0 1
17950 22765 16086.0 1
17950 5514 34363.0 8
17950 5523 143656.0 70
17950 20684 3850.0 1
17950 26103 6152.0 24
17950 5549 5313.0 4
17950 5562 5731.0 5
17950 5582 98808.0 27
17950 22898 718.0 1
17950 14520 145788.0 1
17950 27520 4480.0 16
17950 5673 6651.0 4
17950 5679 254.0 3
17950 5688 149602.0 42
17950 22767 28183.0 1
17950 5707 10033.0 1
17950 5709 85630.0 5
17950 5710 5194.0 5
17950 5753 29747.0 35
17950 23782 1137.0 2
17950 5784 65292.0 14
17950 5794 3971.0 6
17950 5817 314774.0 35
17950 5818 1215.0 1
17950 27553 11610.0 8
17950 5852 28021.0 2
17950 5854 526747.0 32
17950 5855 3119.0 2
17950 5857 2000.0 1
17950 5859 111830.0 4
17950 5860 3140.0 2
17950 5889 61769.0 8
17950 5907 67858.0 4
17950 5911 17994.0 5
17950 24130 71757.0 19
17950 5946 19683.0 5
17950 5981 38190.0 8
17950 5994 98372.0 41
17950 21527 8130.0 3
17950 6009 6721007.0 191
17950 6017 205145.0 23
17950 6021 44407.0 11
17950 6040 408097.0 40
17950 6045 17.0 2
17950 6057 137849.0 80
17950 6113 1721.0 3
17950 15327 84530.0 12
17950 6154 82343.0 12
17950 6177 35647.0 17
17950 6180 936191.0 136
17950 6199 8550.0 2
17950 6209 8542.0 2
17950 22539 83911.0 4
17950 6218 76533.0 18
17950 21508 54924.0 16
17950 6255 5350.0 1
17950 6259 6912.0 1
17950 825 42.0 1
17950 6289 117423.0 36
17950 6294 250333.0 56
17950 16705 14949.0 6
17950 20236 10854.0 17
17950 6352 14.0 2
17950 6358 6093.0 1
17950 27645 173357.0 1
17950 23327 2995.0 1
17950 6426 131520.0 15
17950 6444 2004.0 5
17950 22782 3250.0 3
17950 6451 22829.0 2
17950 6466 83737.0 11
17950 6483 3102715.0 100
17950 22785 38983.0 16
17950 6512 31530.0 3
17950 6517 14572.0 3
17950 6537 38726.0 19
17950 6543 263227.0 61
17950 6554 6712.0 3
17950 827 38121.0 5
17950 6616 5598.0 3
17950 6628 32706.0 9
17950 6650 46123.0 20
17950 6698 22220.0 1
17950 21100 858.0 7
17950 23367 138174.0 2
17950 24925 66014.0 13
17950 18206 6501.0 4
17950 6737 1369583.0 81
17950 23368 36256.0 18
17950 23353 69253.0 10
17950 6798 6619.0 2
17950 6829 221618.0 72
17950 27755 82764.0 30
17950 6877 48708.0 21
17950 27764 199765.0 6
17950 14693 67693.0 10
17950 1443 28.0 1
17950 7057 48.0 1
17950 7060 1382.0 11
17950 7081 18559.0 9
17950 7100 159833.0 34
17950 7122 6804.0 2
17950 7195 375968.0 17
17950 7197 47816.0 6
17950 7230 22.0 2
17950 7253 1275945.0 391
17950 7277 86.0 3
17950 7293 125018.0 76
17950 7299 145104.0 17
17950 14994 369564.0 18
17950 7325 1036.0 7
17950 7328 56439.0 37
17950 7342 252.0 2
17950 7344 584.0 4
17950 7358 7200.0 2
17950 7378 26954.0 1
17950 21390 37732.0 1
17950 27851 282085.0 53
17950 7384 1544.0 1
17950 7393 12070.0 1
17950 7442 1285.0 2
17950 27865 528.0 2
17950 7483 11611.0 15
17950 19085 209.0 2
17950 7501 158976.0 27
17950 7503 959.0 1
17950 7515 201362.0 46
17950 7539 63871.0 3
17950 7564 281.0 2
17950 1228 211400.0 8
17950 7615 3003.0 1
17950 7630 162179.0 42
17950 16349 64707.0 4
17950 27918 1378.0 2
17950 7698 179294.0 18
17950 7702 6522.0 2
17950 16739 5722.0 2
17950 16451 126330.0 19
17950 7725 212405.0 98
17950 842 62.0 1
17950 14708 1453.0 1
17950 7764 20394.0 3
17950 7782 4570.0 2
17950 18341 7375.0 5
17950 1237 4413.0 2
17950 14709 71597.0 31
17950 7838 390932.0 132
17950 7868 1471084.0 96
17950 7890 5578.0 1
17950 7914 563958.0 68
17950 7924 94746.0 20
17950 845 64760.0 20
17950 7961 42247.0 2
17950 16747 21347.0 10
17950 28004 59856.0 5
17950 8068 139189.0 31
17950 1243 5718.0 1
17950 8095 363973.0 27
17950 8107 532.0 3
17950 23586 115211.0 8
17950 23966 676.0 1
17950 16748 9891.0 1
17950 28016 2012.0 1
17950 8127 24433.0 75
17950 8152 16539.0 4
17950 8154 14122.0 4
17950 8157 36978.0 32
17950 28028 53897.0 1
17950 8193 298736.0 30
17950 8205 5674.0 1
17950 16288 3287.0 7
17950 1248 57.0 2
17950 852 411934.0 198
17950 8280 43974.0 4
17950 8286 22668.0 5
17950 8290 5050.0 2
17950 8334 3692339.0 45
17950 8343 42977.0 15
17950 8400 68531.0 18
17950 8410 18.0 1
17950 8411 62334.0 1
17950 8422 726.0 1
17950 24576 93568.0 4
17950 8462 22866.0 7
17950 8476 16531.0 1
17950 8496 1445.0 2
17950 1252 182.0 1
17950 14728 36317.0 29
17950 1253 10920.0 6
17950 8525 341090.0 93
17950 8526 22157.0 3
17950 14266 23190.0 1
17950 8568 1018283.0 114
17950 14412 29637.0 9
17950 8617 243267.0 56
17950 8619 668.0 1
17950 8665 84210.0 81
17950 8667 66542.0 33
17950 19247 7394.0 3
17950 18673 4874.0 5
17950 14740 670875.0 128
17950 28133 5075.0 5
17950 28143 346618.0 3
17950 18352 129237.0 14
17950 8758 32277.0 12
17950 8776 21521.0 8
17950 28158 8681.0 2
17950 8810 35783.0 28
17950 1257 57498.0 17
17950 28162 11318.0 1
17950 16457 944440.0 41
17950 28176 45485.0 8
17950 8906 2219.0 3
17950 8908 2914.0 1
17950 8918 144.0 1
17950 8922 272.0 2
17950 8946 857.0 1
17950 8948 2009.0 1
17950 8957 9471.0 6
17950 8986 2937917.0 157
17950 8987 86.0 3
17950 9005 82979.0 8
17950 26548 4126.0 4
17950 9046 315873.0 25
17950 9067 1876685.0 101
17950 9092 472.0 1
17950 1264 168838.0 26
17950 24562 8404.0 1
17950 9177 134838.0 7
17950 24184 23243.0 12
17950 9247 5523.0 20
17950 9285 8572.0 5
17950 28258 88347.0 5
17950 9301 18744.0 4
17950 9305 7435.0 2
17950 9354 151459.0 14
17950 9355 748.0 1
17950 9377 11967.0 4
17950 9378 19944.0 2
17950 9413 15001.0 1
17950 9434 6787.0 2
17950 9435 725.0 3
17950 9436 16.0 1
17950 9437 74514.0 8
17950 9446 3046321.0 206
17950 9481 487827.0 99
17950 28320 7951.0 1
17950 9514 71147.0 121
17950 22229 230978.0 44
17950 9540 34363.0 10
17950 1283 105.0 1
17950 24585 11748.0 2
17950 24954 12767.0 2
17950 9598 15011.0 7
17950 28355 2021.0 4
17950 9636 11940.0 1
17950 9637 1132200.0 31
17950 9645 4368.0 1
17950 9651 30902.0 8
17950 869 11.0 1
17950 9661 743184.0 43
17950 9662 4486.0 2
17950 9670 167019.0 141
17950 24956 467031.0 10
17950 870 92.0 1
17950 9694 3630651.0 128
17950 9700 251394.0 50
17950 9730 46486.0 24
17950 9739 1405920.0 110
17950 9770 76054.0 73
17950 9777 33337.0 35
17950 16926 124551.0 8
17950 9794 861498.0 88
17950 9806 274818.0 29
17950 9825 6094.0 3
17950 13766 49575.0 14
17950 9868 42278.0 4
17950 1055 251737.0 20
17950 9877 46604.0 1
17950 9894 20924.0 13
17950 9909 134826.0 35
17950 9914 26.0 2
17950 9922 401207.0 46
17950 9973 42986.0 18
17950 9975 1160.0 1
17950 9976 27.0 1
17950 19758 53361.0 2
17950 10024 8.0 1
17950 10030 4456.0 14
17950 10038 12089.0 1
17950 10054 828476.0 134
17950 10062 48507.0 11
17950 28450 2041956.0 96
17950 10158 166683.0 11
17950 10163 89003.0 8
17950 10170 11728.0 1
17950 760 3883.0 2
17950 10235 597307.0 58
17950 23606 15087.0 4
17950 23786 88641.0 16
17950 10291 394025.0 28
17950 24336 17827.0 1
17950 10310 31623.0 4
17950 28493 433425.0 16
17950 10317 8577.0 5
17950 25134 77.0 1
17950 10408 12872.0 15
17950 10421 64513.0 21
17950 10432 11345.0 4
17950 10438 24710.0 9
17950 10444 183982.0 18
17950 10445 16743.0 10
17950 10459 45076.0 8
17950 10480 2195841.0 86
17950 10518 39.0 4
17950 10560 259.0 3
17950 1306 258692.0 20
17950 10586 51460.0 20
17950 10587 1108.0 1
17950 10596 79154.0 69
17950 10626 70729.0 34
17950 24525 40997.0 28
17950 22977 52071.0 4
17950 23608 539697.0 24
17950 10690 18.0 1
17950 18848 114.0 1
17950 883 136295.0 39
17950 10783 5127.0 1
17950 10795 145593.0 6
17950 28621 1172.0 1
17950 10850 5699.0 1
17950 10873 50274.0 35
17950 28631 116903.0 38
17950 28637 49003.0 6
17950 10905 81114.0 37
17950 1319 4750104.0 100
17950 18367 1273.0 2
17950 10923 52005.0 12
17950 10931 34232.0 20
17950 10951 190377.0 37
17950 10953 62334.0 24
17950 10956 3189.0 1
17950 10979 171543.0 38
17950 10984 171445.0 10
17950 10992 888.0 1
17950 28658 74044.0 23
17950 17336 9705.0 4
17950 11010 56248.0 4
17950 887 7572.0 2
17950 11019 15422.0 1
17950 22860 81325.0 3
17950 28673 8720.0 10
17950 11101 17453.0 4
17950 11110 18801.0 3
17950 28695 40244.0 2
17950 20888 65490.0 9
17950 11124 169556.0 70
17950 11126 248.0 2
17950 11149 6053.0 8
17950 24978 43503.0 7
17950 11177 261825.0 18
17950 11202 494.0 3
17950 11237 995890.0 34
17950 11286 132862.0 16
17950 11287 67050.0 33
17950 1447 185699.0 10
17950 11330 19610.0 36
17950 28738 104172.0 23
17950 11380 141799.0 31
17950 1061 13041.0 1
17950 1062 2045619.0 124
17950 11398 46678.0 2
17950 11411 2384.0 7
17950 11429 6646.0 10
17950 11438 579.0 1
17950 28762 15450.0 1
17950 11480 15143.0 6
17950 11498 4119.0 9
17950 14314 41945.0 24
17950 20808 95.0 1
17950 893 1192.0 1
17950 24980 369431.0 14
17950 11543 332.0 1
17950 1334 15266.0 1
17950 11559 1857.0 8
17950 11628 1602.0 1
17950 11639 23371.0 5
17950 11640 511922.0 131
17950 28802 10753.0 9
17950 11660 7541997.0 162
17950 11678 6.0 1
17950 23617 19448.0 11
17950 11687 13057.0 30
17950 16467 4464.0 1
17950 28811 1389.0 1
17950 18675 8894.0 4
17950 11736 6739.0 6
17950 11777 111557.0 8
17950 18676 32472.0 21
17950 16328 289502.0 22
17950 11908 780810.0 89
17950 19798 52574.0 3
17950 11915 2111.0 2
17950 13872 55549.0 1
17950 11928 136556.0 84
17950 11933 40476.0 10
17950 11940 53965.0 12
17950 11951 1618.0 1
17950 11953 18548.0 4
17950 11982 3667.0 1
17950 11984 86226.0 20
17950 25967 86310.0 72
17950 14820 103867.0 4
17950 28881 10818.0 3
17950 21106 59077.0 38
17950 11999 6179.0 1
17950 28891 35759.0 1
17950 12064 6.0 1
17950 1064 106405.0 16
17950 12118 1730.0 1
17950 24225 7452.0 17
17950 28912 22764.0 14
17950 12182 86340.0 44
17950 12199 4898.0 3
17950 12205 53543.0 6
17950 12229 256916.0 36
17950 12256 13993.0 11
17950 905 8.0 1
17950 12300 16736.0 6
17950 12312 1522.0 1
17950 12318 8049319.0 107
17950 19803 338350.0 18
17950 12354 10480.0 2
17950 14834 224666.0 70
17950 12372 661359.0 64
17950 12374 463129.0 79
17950 12387 1.0 1
17950 20629 99573.0 15
17950 12458 524632.0 37
17950 12471 114821.0 29
17950 12474 519665.0 89
17950 12486 1871.0 1
17950 1353 13952.0 2
17950 28987 910.0 1
17950 12501 46938.0 19
17950 12515 5283.0 1
17950 12544 248508.0 36
17950 910 708562.0 183
17950 28996 9419.0 3
17950 12556 31751.0 29
17950 1357 22476.0 6
17950 19950 180.0 5
17950 29014 326228.0 4
17950 23499 3690.0 6
17950 12647 1031.0 18
17950 29016 10223.0 13
17950 12660 496357.0 71
17950 12709 234233.0 14
17950 14851 426723.0 54
17950 29033 25547.0 2
17950 12731 12059.0 3
17950 12752 22331.0 14
17950 12767 10251.0 1
17950 1360 12538.0 4
17950 29046 12477.0 4
17950 12831 366912.0 25
17950 24996 493950.0 31
17950 12864 704977.0 45
17950 21482 50843.0 5
17950 12932 76585.0 19
17950 915 6.0 1
17950 29090 110437.0 22
17950 917 38.0 3
17950 13001 90957.0 52
17950 13011 3398.0 7
17950 13049 24467.0 13
17950 13056 2373.0 3
17950 13066 1367.0 1
17950 13072 4903.0 3
17950 13096 70716.0 22
17950 13104 23837.0 1
17950 29117 991458.0 35
17950 13127 82361.0 13
17950 29118 2132.0 1
17950 13131 3756.0 5
17950 13134 1067.0 1
17950 17055 41493.0 8
17950 13147 107.0 1
17950 13186 512889.0 35
17950 13201 3401.0 22
17950 13216 72458.0 23
17950 13244 264742.0 29
17950 13249 479406.0 51
17950 13250 573481.0 71
17950 13293 50609.0 15
17950 29155 98.0 1
17950 13339 21561.0 4
17950 13358 346738.0 145
17950 13431 200084.0 28
17950 22633 3113.0 2
17950 14867 18625.0 15
17950 21497 250266.0 17
17950 13525 90793.0 16
17950 29187 218140.0 47
17950 21092 6595.0 6
17950 13552 2951.0 2
17950 17760 8479.0 8
17950 13566 288374.0 45
17950 29204 46313.0 4
17950 13596 1578.0 1
17950 13603 7459.0 3
17950 13605 1371.0 1
17950 13612 94615.0 9
17950 13619 225321.0 6
17950 13620 117345.0 27
17950 13629 226063.0 42
17950 13654 76547.0 18
17950 13668 13296.0 4
17954 1106 674.0 2
17954 7260 352.0 5
17954 10890 17034.0 37
17959 1695 150.0 1
411177 12501 149558.0 8
280109 19758 2550.0 3
280109 646907 854.0 1
280109 35301 2330.0 1
280109 13127 63.0 1
17969 2140 56.0 1
17969 15244 9485.0 1
17969 33 136882.0 32
17969 15354 380.0 1
17969 13685 105.0 2
17969 15577 155.0 1
17969 15264 366.0 1
17969 348 282.0 3
17969 683 18.0 1
17969 13735 1884.0 1
17969 306 3320.0 4
17969 13741 4176.0 9
17982 313 15.0 1
17982 15024 31.0 2
17982 33 57511.0 8
17982 14135 456.0 1
17982 15257 2128.0 7
17982 263635 14796.0 1
17982 13851 202.0 1
17982 13741 1065.0 3
17988 9048 50137.0 24
1132107 30933 2650.0 1
17997 1815 17109.0 8
17997 1939 786.0 2
17997 1978 195.0 1
17997 2058 195.0 1
17997 2069 585.0 3
17997 18694 315.0 1
17997 2860 931.0 3
17997 2986 35.0 1
17997 3278 207.0 1
17997 3367 195.0 1
17997 21549 390.0 2
17997 3454 558.0 1
17997 3633 610.0 2
17997 1145 1487.0 4
17997 3890 195.0 1
17997 19619 10167.0 14
17997 21665 195.0 1
17997 4671 1760.0 3
17997 4746 1198.0 1
17997 5709 504.0 1
17997 5854 45671.0 21
17997 6627 8448.0 1
17997 6737 195.0 1
17997 16451 82.0 1
17997 18413 94.0 2
17997 7725 783.0 3
17997 8128 151.0 1
17997 8152 978.0 3
17997 8908 20774.0 48
17997 8986 63214.0 5
17997 9210 1105.0 2
17997 9247 2950.0 1
17997 9730 1039.0 6
17997 10281 195.0 1
17997 10633 90.0 1
17997 23608 4664.0 4
17997 10784 910.0 1
17997 11398 390.0 2
17997 12064 808.0 6
17997 12205 426.0 3
17997 12235 1821.0 4
17997 13619 195.0 1
50768 26951 2683.0 3
50768 20846 11493.0 19
50768 9540 148014.0 142
50768 11670 563.0 1
50768 21482 8750.0 1
18008 1648 17041.0 2
18008 1684 4367.0 3
18008 1695 3677.0 2
18008 1795 10358.0 6
18008 1997 2321.0 6
18008 2087 18011.0 11
18008 22706 698.0 1
18008 20295 3066.0 4
18008 2631 5163.0 2
18008 2699 8973.0 6
18008 2759 1036.0 1
18008 2777 29.0 1
18008 2960 14807.0 14
18008 3219 3292.0 1
18008 3236 1914.0 7
18008 3253 13548.0 4
18008 3341 7065.0 2
18008 14203 3494.0 1
18008 3367 7876.0 8
18008 3424 12364.0 4
18008 3471 5862.0 4
18008 3684 802.0 1
18008 3713 25500.0 17
18008 3843 9169.0 6
18008 1145 7119.0 9
18008 3900 1035.0 2
18008 3998 5362.0 2
18008 4148 6801.0 5
18008 4267 4954.0 7
18008 4427 6418.0 6
18008 4803 261.0 1
18008 5004 14994.0 7
18008 5021 2616.0 4
18008 5140 4116.0 1
18008 5212 5425.0 12
18008 5419 12341.0 7
18008 5709 13252.0 8
18008 5987 29.0 1
18008 6336 9338.0 9
18008 6428 5999.0 3
18008 6517 4817.0 1
18008 24140 2511.0 3
18008 6698 5069.0 1
18008 27764 822.0 2
18008 7059 978.0 1
18008 7100 36829.0 7
18008 7293 3870.0 7
18008 7358 22508.0 10
18008 7460 268.0 1
18008 7495 829.0 2
18008 7515 17211.0 11
18008 18413 4845.0 4
18008 7725 10844.0 9
18008 8021 3622.0 2
18008 23586 747.0 3
18008 8152 2022.0 2
18008 8157 915.0 2
18008 8230 234.0 1
18008 8290 2077.0 2
18008 8337 4239.0 2
18008 8365 4345.0 4
18008 8411 2650.0 1
18008 8422 9655.0 7
18008 8496 18184.0 9
18008 8665 4755.0 12
18008 18673 20792.0 6
18008 8776 25415.0 12
18008 8908 7076.0 3
18008 14335 81.0 1
18008 9354 27727.0 9
18008 9374 4396.0 4
18008 9377 2007.0 1
18008 9388 57492.0 7
18008 9413 1103.0 4
18008 9730 9922.0 7
18008 25251 2136.0 1
18008 9842 1634.0 3
18008 9894 16219.0 6
18008 10163 261.0 1
18008 10317 7972.0 5
18008 10421 7708.0 6
18008 1306 4982.0 2
18008 10586 74.0 1
18008 22977 1316.0 2
18008 10795 236713.0 5
18008 10918 9428.0 7
18008 18367 171.0 1
18008 10957 3007.0 3
18008 11115 116.0 1
18008 11126 6759.0 6
18008 11226 8230.0 8
18008 11287 947.0 10
18008 28738 415.0 1
18008 11379 13275.0 2
18008 11411 4396.0 3
18008 11438 8773.0 6
18008 11480 3807.0 4
18008 11639 1466.0 3
18008 11933 2803.0 1
18008 11999 61236.0 6
18008 12064 10379.0 6
18008 1064 622.0 2
18008 12182 2917.0 1
18008 12209 25520.0 6
18008 12471 16591.0 6
18008 12474 24919.0 7
18008 12540 4723.0 8
18008 1357 4024.0 4
18008 29033 2591.0 1
18008 13110 46291.0 13
18008 13131 3096.0 3
18008 13195 25368.0 12
18008 13235 24664.0 4
18008 13358 3375.0 4
18008 13431 32936.0 11
18008 13525 1732.0 1
18008 13612 2364.0 2
18008 13620 754.0 1
18017 15024 47.0 2
18017 33 62877.0 24
18017 13687 210.0 1
18017 18910 2941.0 35
18017 13836 17699.0 7
18017 23218 360.0 6
18017 13735 8562.0 3
18017 14111 76953.0 89
542308 233841 38254.0 19
1197675 33669 193.0 1
18029 15910 63052.0 40
18029 33 151.0 1
18029 14135 1223.0 2
18029 20119 657.0 1
18029 15577 771.0 1
18029 17914 340.0 1
18029 348 254.0 1
18029 13717 62.0 1
18029 18910 331.0 6
18029 702 73.0 1
18029 19412 123.0 1
18029 716 286.0 1
18029 15407 56.0 1
18029 30189 180.0 1
18029 13990 42.0 1
18029 13735 6901.0 2
18029 15200 64.0 1
18029 377 236.0 1
18029 13851 575.0 3
18029 17444 47.0 1
18029 749 1080.0 3
18029 14176 209.0 1
18029 14016 58.0 2
18029 754 266.0 1
607859 466753 4.0 1
18043 152363 17000.0 3
18045 18946 117.0 1
18045 33 10594.0 3
18045 15931 3433.0 1
18045 32843 467.0 1
18045 17574 232.0 2
18045 18910 389.0 4
18045 15200 78.0 1
18045 13851 459.0 1
18045 13741 591.0 1
18045 749 181.0 1
18055 32169 80970.0 264
18055 11758 7929.0 4
1230479 19617 47.0 1
476817 59733 60186.0 42
1296030 18685 25.0 1
1296030 11678 20944.0 2
116385 2203 1028.0 1
116385 125770 14868.0 10
116385 5314 4865.0 9
18105 33 4431.0 13
18105 3003 846.0 1
18105 110793 689832.0 173
18105 25424 2571.0 1
18105 6932 37441.0 16
18105 236227 770384.0 70
18105 15200 66.0 1
18105 13851 1106.0 2
18105 14488 113.0 1
18111 33 44342.0 4
18111 13685 137.0 1
18111 15362 264.0 1
18111 29257 1084.0 5
18111 348 210.0 1
18111 13811 253.0 1
18111 177954 186.0 1
18111 14111 10363.0 1
18111 16063 42.0 1
18111 17444 108.0 1
18114 194570 145.0 1
18114 7384 871.0 1
1230533 20629 957.0 1
1328843 9317 5996.0 3
935634 17061 2353.0 15
935634 30937 4086.0 24
935634 67043 11.0 1
1230546 559039 2536.0 33
18137 22385 574.0 22
18137 15500 295.0 1
18137 644 42.0 1
18137 33 805834.0 134
18137 13788 5227.0 35
18137 15931 37742.0 48
18137 348 110.0 1
18137 165 250.0 38
1459932 2721 22.0 6
18141 33 86185.0 5
18141 14905 104.0 1
18141 165 256.0 2
18141 115308 309427.0 271
18148 644 237.0 1
18148 21868 3138.0 5
18148 33 128565.0 11
18148 15671 5.0 1
18148 191554 3.0 1
18148 3494 1581.0 5
18148 17094 691.0 1
18148 524796 99238.0 70
18148 702 5268.0 4
18148 14099 603.0 6
18148 716 128.0 1
18148 13851 1439.0 2
18148 749 44.0 1
18152 247252 43.0 1
18152 568209 15.0 1
18152 568216 160.0 1
18156 5921 242.0 1
18161 18284 46.0 1
18162 644 243.0 5
18162 33 245194.0 169
18162 13797 511.0 4
18162 17914 142.0 1
18162 13811 22.0 3
18162 13851 272.0 1
18165 33 10438.0 4
18165 3131 18.0 1
18165 14060 257.0 1
18165 13717 51.0 1
18175 1815 557.0 2
18175 2370 2588259.0 257
18175 33 11045.0 2
18175 239153 637.0 1
18175 15324 281.0 2
18175 464116 170.0 1
18175 227067 250.0 1
18175 30889 930.0 2
18175 13101 278.0 1
1099523 16467 2424.0 1
18187 17069 14835.0 166
18187 14044 1514.0 3
18187 644 3184.0 10
18187 33 1116721.0 122
18187 15753 47.0 1
18187 18159 523.0 1
18187 13811 26.0 2
18187 116385 551.0 1
18187 15483 13568.0 53
18187 165 2219.0 38
18187 13851 397.0 22
18187 17954 874.0 1
18187 749 842.0 3
18195 313 47.0 1
18195 22385 6334.0 16
18195 17349 150.0 2
18195 644 313.0 4
18195 1387 279.0 2
18195 13685 63.0 2
18195 14071 6431.0 24
18195 13811 484.0 1
18195 568003 1241.0 34
18195 15483 12080.0 30
18195 17850 65.0 2
18195 377 4237.0 12
18195 19546 3317.0 124
18195 14016 891.0 6
18206 15024 1214.0 60
18206 17094 13252.0 216
18206 15407 1701.0 28
18206 13735 28109.0 9
18206 483282 3266.0 19
18207 17997 956.0 1
18207 15931 15687.0 1
18207 15824 122.0 2
18207 29257 55.0 1
18207 130267 13365.0 32
18207 17119 1704.0 4
18207 87116 77538.0 26
18207 14159 96.0 1
18207 15422 23082.0 7
18207 748 2865.0 2
18207 749 672.0 1
1460002 791 3551.0 5
1492784 18954 13717.0 44
771910 4098 89.0 1
1263437 99129 304.0 2
83795 16457 234359.0 62
83795 10965 74086.0 8
83795 28673 964.0 1
837459 130668 590.0 2
18266 668567 2000.0 1
18266 668576 715350.0 205
280415 3331 8000.0 1
116578 696413 11923672.0 90
116578 524132 2424.0 1
18283 33 22277.0 2
18283 1387 1931.0 1
18283 14159 505.0 2
18283 13990 88.0 1
18283 13851 1982.0 1
280430 22539 387179.0 91
280430 9894 766.0 1
18298 644 12.0 1
18298 33 2874.0 51
18298 32843 1047.0 1
18298 5140 877.0 5
18298 6517 538.0 2
18298 7725 315.0 1
18298 18910 498.0 3
18298 13836 2581.0 5
18298 13851 158.0 3
18298 19546 614.0 20
18299 33 900247.0 29
18299 332011 399.0 1
18299 17997 4427.0 12
18299 21549 387.0 1
18299 439685 387.0 1
18299 16500 167.0 1
18299 19877 36198.0 6
18299 19878 1793.0 1
18299 439712 2109.0 2
18299 13725 906.0 1
18299 98020 66.0 1
18299 14111 935.0 29
18299 306 3521.0 5
18310 20052 306.0 2
18310 33 386751.0 192
18310 1387 138.0 3
18310 17997 16819.0 18
18310 16500 238.0 1
18310 446644 21.0 1
18310 15257 1185.0 2
18310 21595 168.0 2
18310 15048 5786.0 22
18310 13797 7211.0 21
18310 15586 20102.0 63
18310 13945 657.0 1
18310 348 7281.0 49
18310 446650 39709.0 23
18310 716 2978.0 11
18310 446661 91.0 1
18310 301679 54.0 2
18310 749 439.0 2
182169 4094 1367.0 3
608154 466753 143.0 1
18341 644 271.0 3
18341 33 54793.0 29
18341 1387 64.0 1
18341 19981 1721.0 11
18341 14071 229.0 3
18341 716 913.0 11
18341 20719 1936.0 25
18342 15500 1807.0 1
18342 17069 36202.0 66
18342 43158 49042.0 32
18342 33 346442.0 135
18342 13797 492.0 4
18342 10408 559.0 3
18342 13851 6148.0 8
18342 14488 16953.0 40
18342 447908 444.0 1
1296298 29117 17006.0 6
935854 4229 1285391.0 90
935854 10580 406360.0 40
903087 9044 2128.0 1
18352 441261 121009.0 229
18352 13687 1698.0 1
18352 15147 2020.0 4
18352 13702 389.0 2
18352 15383 317.0 4
18352 683 19.0 2
18352 30174 2002.0 1
18352 702 7.0 2
18352 19028 346.0 1
