Id,in_degree,out_degree,in_strength_total,out_strength_total,in_strength_count,out_strength_count,cluster
38241,3,0,2699.0,0.0,30,0,0
1378123,0,1,0.0,7.0,0,1,0
56039,11,0,10423.0,0.0,229,0,0
106698,2,0,774.0,0.0,2,0,0
32390,2,2,100181.0,3150.0,465,2,0
34641,4,3,9203.0,2859.0,35,6,0
27073,8,12,14539.0,509805.0,27,1114,0
22633,20,5,111686.0,198674.0,227,181,0
17061,15,11,71888.0,28459.0,229,43,0
107194,1,0,102322.0,0.0,39,0,0
34648,1,1,137775.0,776.0,83,1,0
107437,1,3,2873.0,2563.0,2,5,0
107874,2,1,269718.0,1288.0,29,3,0
49746,10,16,3766209.0,44483071.0,1123,11347,-1
107920,1,0,73698.0,0.0,35,0,0
1378160,0,1,0.0,2576.0,0,2,0
140720,2,1,34474.0,431.0,123,1,0
31183,7,0,5227.0,0.0,48,0,0
23046,6,5,61528.0,570.0,277,7,0
1116028,0,1,0.0,5805.0,0,43,0
29204,7,3,66126.0,63812.0,207,16,0
722833,0,2,0.0,168.0,0,2,0
61505,9,7,33157.0,74021.0,315,55,0
61435,7,2,7802.0,4010.0,53,2,0
264082,1,1,36207.0,56876.0,6,247,0
109753,1,2,765.0,893.0,1,3,0
919442,0,4,0.0,61651.0,0,27,0
26466,3,7,84266.0,194571.0,42,142,0
34889,10,4,55505.0,380020.0,71,175,0
722843,0,2,0.0,856.0,0,6,0
886694,0,1,0.0,39.0,0,1,0
722856,0,1,0.0,160.0,0,4,0
525252,2,0,535.0,0.0,7,0,0
526272,1,1,53636.0,128.0,22,1,0
47852,5,3,113839.0,663069.0,146,88,0
1607618,0,1,0.0,198.0,0,4,0
15766,16,186,46588.0,345794700.0,58,262773,-1
111857,1,0,25317.0,0.0,20,0,0
67536,8,2,7443.0,153253.0,10,243,0
39690,5,0,117398.0,0.0,62,0,0
39703,9,0,392828.0,0.0,481,0,0
296921,1,1,431.0,31898.0,1,121,0
112224,2,1,420172.0,39.0,322,1,0
100319,12,4,392218.0,12018.0,814,10,0
14005,4,13,873133.0,25294.0,932,71,0
29187,2,4,218469.0,204516.0,50,268,0
755681,0,1,0.0,434.0,0,1,0
1279971,0,1,0.0,5145.0,0,62,0
1116138,0,1,0.0,510.0,0,1,0
331714,4,2,17455.0,2230.0,36,41,0
428018,0,2,0.0,404.0,0,4,0
919539,0,1,0.0,447.0,0,1,0
952324,0,1,0.0,54.0,0,1,0
61165,2,2,11903.0,1747610.0,5,154,0
138402,3,1,187539.0,112.0,274,1,0
20052,38,6,107172.0,40488.0,266,68,0
113898,1,0,14093.0,0.0,9,0,0
113900,1,0,289816.0,0.0,42,0,0
113913,1,0,3402.0,0.0,2,0,0
18828,8,0,312430.0,0.0,69,0,0
1148951,0,1,0.0,1770.0,0,2,0
1017884,0,1,0.0,9115.0,0,72,0
20418,4,0,1580.0,0.0,5,0,0
39323,16,4,639616.0,7968.0,2228,32,0
37216,6,1,58833.0,598.0,54,2,0
115133,1,0,960.0,0.0,7,0,0
115227,1,0,4453.0,0.0,1,0,0
115256,2,2,1016.0,296279.0,5,595,0
1607725,0,1,0.0,110.0,0,1,0
22778,8,6,112610.0,16625.0,68,16,0
481209,3,4,433174.0,1196585.0,95,163,0
32168,16,6,25741.0,1396.0,44,15,0
56476,1,0,21883.0,0.0,110,0,0
1509432,0,1,0.0,2230.0,0,93,0
34884,2,9,2549.0,1056.0,5,13,0
570363,1,0,257522.0,0.0,166,0,0
1476696,0,1,0.0,1002.0,0,1,0
116963,1,0,97066.0,0.0,97,0,0
116970,1,2,566562.0,1955.0,236,5,0
22238,6,24,60668.0,104220.0,12,158,0
117215,1,0,22814.0,0.0,22,0,0
36898,19,5,85943.0,8364.0,90,7,0
26247,2,5,110.0,12860.0,2,10,0
198764,0,63,0.0,2539104.0,0,536,-1
25189,7,22,3263889.0,1007995.0,97,933,0
36309,3,4,4151.0,3349.0,30,6,0
24081,8,17,1282211.0,469167.0,366,337,0
18141,5,4,17748.0,395972.0,47,279,0
25298,4,15,4744.0,535811.0,4,259,0
552929,4,4,11207.0,97900.0,10,21,0
24103,9,9,362118.0,1006214.0,101,281,0
523415,2,6,117674.0,373854.0,15,112,0
18207,5,11,209550.0,136142.0,38,78,0
13767,7,8,310896.0,164158.0,105,98,0
19285,5,19,291146.0,699428.0,111,567,0
19292,8,5,103943.0,250194.0,29,67,0
18045,5,10,3852821.0,16541.0,2956,16,0
30933,6,5,413445.0,412318.0,409,150,0
1247350,0,1,0.0,24960.0,0,2,0
1443963,0,1,0.0,666.0,0,1,0
118083,1,0,7907.0,0.0,4,0,0
118087,1,0,9783.0,0.0,13,0,0
17861,3,0,639.0,0.0,3,0,0
17879,2,3,25888.0,83016.0,33,26,0
34940,2,10,206646.0,11316.0,126,15,0
21595,7,2,61736.0,1758.0,143,3,0
39903,7,2,915069.0,64395.0,682,11,0
40748,4,1,78715.0,3822.0,83,3,0
32645,4,8,4826.0,2322531.0,4,3196,0
119107,1,1,1017.0,3108.0,1,2,0
1083555,0,1,0.0,37.0,0,1,0
1411256,0,1,0.0,2911.0,0,8,0
91720,13,5,583412.0,73778.0,222,16,0
120004,1,2,124605.0,79970.0,49,243,0
120008,1,1,264190.0,4527.0,141,17,0
13760,6,8,150261.0,145613.0,376,363,0
85731,4,1,7897.0,137.0,46,1,0
39865,7,1,26689.0,773.0,48,1,0
133310,1,1,16940.0,2308.0,1,5,0
854211,0,1,0.0,466.0,0,1,0
93186,2,2,9390.0,1385.0,15,4,0
120695,5,8,1315009.0,3817294.0,46,114,0
166116,1,1,6786.0,136.0,39,1,0
297201,1,1,5685.0,8.0,83,2,0
788724,0,1,0.0,280.0,0,1,0
30877,3,8,7955.0,114634.0,18,320,0
23767,8,1,25553.0,2155.0,23,3,0
1181958,0,1,0.0,2343.0,0,2,0
1411340,0,1,0.0,1198.0,0,1,0
29319,4,3,240492.0,2689.0,20,4,0
123081,1,0,66308.0,0.0,72,0,0
123154,2,0,13557.0,0.0,21,0,0
73988,2,1,42544.0,2160.0,44,4,0
123433,1,1,272668.0,29368.0,56,45,0
101400,2,3,14650.0,2234.0,2,8,0
123507,1,1,240.0,539.0,2,5,0
16022,4,1,1045.0,428192.0,6,385,0
78101,2,0,970.0,0.0,2,0,0
461105,1,1,135833.0,91649.0,308,199,0
133427,0,12,0.0,15920.0,0,104,0
28738,9,17,121321.0,367493.0,35,574,0
124600,5,4,503659.0,41187.0,1173,63,0
79394,2,1,175085.0,72.0,193,1,0
1575259,0,1,0.0,1918.0,0,2,0
23499,3,7,10131.0,75775.0,11,103,0
231775,1,1,380.0,27752.0,4,28,0
1247593,0,1,0.0,349.0,0,1,0
21259,8,3,87775.0,18614.0,273,4,0
166253,0,1,0.0,115829.0,0,219,0
126556,1,0,1000.0,0.0,1,0,0
126603,1,0,2001.0,0.0,1,0,0
126606,1,0,584.0,0.0,1,0,0
23977,11,4,105569.0,294893.0,577,175,0
20731,6,23,185.0,28993.0,7,403,0
1608064,0,1,0.0,869.0,0,3,0
30060,6,6,467694.0,352552.0,4856,91,0
199042,0,5,0.0,5286995.0,0,188,0
127257,2,2,353.0,51928.0,3,102,0
756136,0,1,0.0,174.0,0,1,0
39848,9,10,27118669.0,8598597.0,3572,836,-1
128569,1,2,174.0,1026.0,1,2,0
87116,8,3,2629425.0,11774.0,959,4,0
17415,36,3,244244.0,456.0,1647,3,0
77613,3,0,3644.0,0.0,6,0,0
37638,14,10,198396.0,18334.0,446,26,0
129219,2,2,83539.0,60648.0,16,360,0
100800,2,11,7729.0,1021488.0,4,829,0
24264,6,15,107225.0,1455755.0,8,104,0
16275,3,9,29078.0,223242.0,26,167,0
23966,8,11,500778.0,1007219.0,529,317,0
24207,8,14,2306.0,143803.0,8,70,0
28881,7,10,96310.0,1915848.0,50,446,0
231897,1,5,600.0,2399774.0,1,453,0
130242,2,1,10097.0,2420.0,4,1,0
22147,19,0,2316351.0,0.0,651,0,0
130267,4,1,75484.0,528.0,175,1,0
40657,3,0,71383.0,0.0,147,0,0
17616,9,21,222695.0,229984.0,89,206,0
756190,0,3,0.0,65837.0,0,11,0
24184,4,10,88121.0,56042.0,23,174,0
18367,11,31,41159.0,769912.0,31,673,0
1608160,0,2,0.0,2356.0,0,2,0
27918,6,3,9708.0,105979.0,9,71,0
96947,3,0,9374.0,0.0,36,0,0
22005,11,3,56296.0,505.0,264,4,0
1346021,0,1,0.0,21.0,0,3,0
23327,5,16,36152.0,149041.0,18,42,0
29987,11,4,373376.0,35959.0,644,21,0
130955,8,2,2950651.0,1816.0,1968,2,0
46975,6,1,74770.0,25239.0,179,11,0
68335,3,0,752.0,0.0,3,0,0
231953,1,1,2200.0,233.0,2,1,0
26109,15,6,685465.0,103673.0,543,132,0
21052,8,11,468666.0,328916.0,262,209,0
592408,1,2,39034.0,156.0,22,3,0
250275,4,3,53147.0,87194.0,127,56,0
15659,11,3,72586.0,1784.0,272,4,0
132263,1,0,62482.0,0.0,52,0,0
21508,15,16,594637.0,886345.0,333,623,0
23358,7,14,6236.0,26658.0,18,139,0
132341,1,0,172.0,0.0,1,0,0
231964,1,1,185113.0,6050.0,130,6,0
1346085,0,1,0.0,400.0,0,1,0
199218,1,1,1407.0,763.0,10,5,0
1247797,0,1,0.0,5590.0,0,4,0
21106,8,26,765646.0,8437181.0,192,1074,0
133440,1,0,3700.0,0.0,2,0,0
1346116,0,1,0.0,4825.0,0,12,0
21527,10,15,18490.0,62980.0,61,282,0
952902,0,1,0.0,185.0,0,2,0
13872,13,21,207272.0,163770.0,143,73,0
48694,2,0,21433.0,0.0,44,0,0
19085,2,6,4794216.0,1353904.0,44,178,0
1542739,0,1,0.0,41.0,0,1,0
24996,7,21,503663.0,621703.0,73,326,0
690777,0,1,0.0,1452.0,0,3,0
1116800,0,1,0.0,9.0,0,1,0
985733,0,1,0.0,1000.0,0,1,0
1575557,0,1,0.0,235.0,0,1,0
30846,2,14,296.0,39272.0,2,56,0
1051272,0,1,0.0,34.0,0,1,0
466753,11,2,1712.0,147.0,14,2,0
135821,1,0,9564.0,0.0,36,0,0
1608333,0,1,0.0,1859.0,0,1,0
952975,0,1,0.0,462.0,0,2,0
30044,5,6,68303.0,13036.0,52,13,0
133780,0,1,0.0,110.0,0,1,0
43345,10,0,103535.0,0.0,302,0,0
136281,1,0,20.0,0.0,1,0,0
21868,30,0,344808.0,0.0,477,0,0
136363,2,0,1323.0,0.0,3,0,0
136364,3,5,2281261.0,11365.0,531,38,0
136368,2,0,3651.0,0.0,6,0,0
35489,4,5,4808.0,389656.0,15,14,0
136971,1,1,644.0,40551.0,1,36,0
723629,0,2,0.0,11862.0,0,71,0
137114,2,3,12705.0,224152.0,2,11,0
137117,1,1,4450.0,148.0,1,1,0
137233,1,1,264488.0,5250.0,159,3,0
137238,1,0,5936.0,0.0,5,0,0
137289,2,2,720709.0,88106.0,323,99,0
363193,1,3,1558.0,10428.0,4,32,0
1542848,0,1,0.0,92.0,0,1,0
1182414,0,1,0.0,34.0,0,1,0
68305,1,1,213.0,185620.0,3,93,0
166616,0,1,0.0,2990.0,0,37,0
138656,1,0,345.0,0.0,1,0,0
139369,2,1,6646.0,4309.0,3,20,0
139373,1,1,2218369.0,1784586.0,127,122,0
139669,1,0,15125.0,0.0,3,0,0
139679,1,0,6029.0,0.0,16,0,0
44489,1,0,13400.0,0.0,1,0,0
70182,1,2,284.0,241.0,8,4,0
297742,1,1,302069.0,87504.0,171,14,0
1313551,0,1,0.0,1500.0,0,1,0
68373,2,1,12383.0,136.0,121,4,0
672234,1,0,136.0,0.0,4,0,0
789271,0,1,0.0,2394.0,0,1,0
1313565,0,1,0.0,256.0,0,1,0
28133,7,13,48440.0,28579.0,13,42,0
985888,0,1,0.0,385.0,0,2,0
29670,4,14,10713.0,194848.0,5,236,0
54408,3,0,41722.0,0.0,57,0,0
141361,1,0,33.0,0.0,1,0,0
141795,1,1,3975.0,9728.0,1,4,0
141828,1,1,1313230.0,3919.0,292,6,0
141984,1,1,92911.0,60.0,44,1,0
101545,2,0,7148.0,0.0,37,0,0
23245,7,7,53610.0,65948.0,40,30,0
1346390,0,1,0.0,6800.0,0,2,0
143220,1,1,37023.0,1525.0,71,2,0
17920,13,4,14057746.0,89955.0,794,186,0
1346418,0,1,0.0,3357.0,0,2,0
1608564,0,4,0.0,129656.0,0,761,0
25844,7,10,150787.0,362053.0,573,536,0
144274,1,1,262780.0,26.0,114,1,0
691083,0,2,0.0,4602.0,0,18,0
76678,2,1,3209.0,11997.0,19,7,0
45053,9,0,11872.0,0.0,152,0,0
45059,1,1,1909.0,13350.0,4,7,0
45060,4,3,137107.0,92409.0,149,32,0
494484,1,4,7622.0,49936.0,3,26,0
494463,1,0,6379.0,0.0,14,0,0
739394,1,0,35085.0,0.0,9,0,0
739396,1,0,8470.0,0.0,1,0,0
739397,1,0,2.0,0.0,2,0,0
43921,8,3,11726.0,21689.0,539,9,0
100577,3,0,177.0,0.0,5,0,0
145256,1,0,58.0,0.0,1,0,0
145288,1,0,626.0,0.0,1,0,0
145310,1,0,97223.0,0.0,28,0,0
145327,1,3,2805517.0,1118256.0,169,520,0
16878,10,11,94556.0,2903004.0,25,1180,0
145351,3,1,5445.0,1790.0,8,3,0
145641,1,1,160.0,388.0,1,3,0
88878,2,3,972.0,55817.0,2,87,0
68547,5,3,55888.0,819.0,383,7,0
16873,4,14,28212.0,71714.0,146,65,0
1543126,0,2,0.0,536.0,0,3,0
527327,3,1,2006.0,885.0,6,1,0
654276,1,1,885.0,884.0,1,2,0
1215465,0,1,0.0,193.0,0,1,0
15016,5,4,3508.0,10398.0,10,15,0
396266,1,1,154289.0,7000.0,31,2,0
63475,4,8,44262.0,1566762.0,41,793,0
147064,1,0,91787.0,0.0,59,0,0
147069,2,2,12802.0,1765911.0,118,209,0
147627,1,2,5750.0,1290.0,1,7,0
560127,1,1,162.0,170.0,2,2,0
87873,3,1,1668.0,162.0,20,2,0
1215520,0,1,0.0,45.0,0,1,0
1543210,0,1,0.0,2167.0,0,2,0
494642,1,1,10500.0,11150.0,14,29,0
21476,4,15,15967.0,75302.0,107,860,0
19792,9,18,1954575.0,718894.0,49,426,0
134198,1,6,1156.0,431200.0,1,20,0
27465,4,8,449341.0,22084.0,28,51,0
15321,8,3,97787.0,21619.0,120,7,0
23348,3,5,2625.0,206590.0,6,458,0
150315,1,1,374068.0,299076.0,25,22,0
18165,5,4,93731.0,10764.0,243,7,0
150387,1,3,709.0,7007.0,2,12,0
1510468,0,1,0.0,1165.0,0,1,0
150806,1,1,199.0,280.0,8,8,0
150813,1,0,169.0,0.0,1,0,0
151127,3,0,380953.0,0.0,115,0,0
15149,4,1,7202.0,116.0,17,1,0
64921,6,10,674100.0,22537.0,1356,49,0
1248353,0,1,0.0,9.0,0,1,0
151790,1,1,9300.0,751043.0,4,210,0
167022,3,3,29642.0,2632.0,18,13,0
152363,2,1,17181.0,219000.0,4,11,0
152447,1,0,122666.0,0.0,15,0,0
887956,0,1,0.0,4356.0,0,119,0
27280,5,5,25258.0,163880.0,600,125,0
26490,4,12,5567.0,433149.0,7,131,0
154167,1,1,1411546.0,491082.0,131,33,0
154533,1,1,12372.0,34.0,23,1,0
1477799,0,3,0.0,404805.0,0,43,0
20804,3,7,618389.0,84938.0,70,315,0
29117,5,5,1169693.0,116688.0,61,48,0
43271,15,8,435021.0,22783.0,657,37,0
1412289,0,1,0.0,9253.0,0,10,0
155570,2,1,360.0,595.0,2,1,0
1084619,0,1,0.0,140.0,0,1,0
15342,3,3,5873.0,5424.0,8,30,0
156079,1,0,53690.0,0.0,2,0,0
1445076,0,1,0.0,49.0,0,1,0
494805,1,1,1518.0,806.0,3,9,0
29893,5,11,22885.0,38475.0,15,391,0
156876,1,0,5392.0,0.0,11,0,0
52340,2,1,119951.0,52181.0,14,27,0
156952,2,0,10306.0,0.0,2,0,0
1182946,0,1,0.0,200.0,0,1,0
272728,3,2,350992.0,19281.0,1104,18,0
789740,0,1,0.0,4438.0,0,24,0
953584,0,1,0.0,10663.0,0,5,0
334304,2,2,41891.0,95704.0,75,61,0
1379579,0,1,0.0,792.0,0,1,0
157893,1,1,36655.0,197.0,41,1,0
319345,2,0,1001.0,0.0,7,0,0
354949,3,16,2328.0,266185.0,11,1041,0
888074,0,1,0.0,200.0,0,1,0
18137,3,8,4133.0,850074.0,3,280,0
46500,1,0,2258.0,0.0,2,0,0
14058,7,10,53361.0,34617.0,34,26,0
1183000,0,1,0.0,114.0,0,1,0
158885,1,0,12882.0,0.0,10,0,0
51602,13,2,150589.0,2444.0,666,5,0
1314088,0,1,0.0,260.0,0,2,0
466607,1,1,260.0,496.0,2,1,0
32392,10,7,1502560.0,228169.0,594,37,0
36148,1,1,23147.0,25643.0,17,8,0
735576,1,0,25643.0,0.0,8,0,0
200003,3,2,5649.0,2639.0,52,11,0
160122,1,1,228.0,662.0,2,6,0
1215819,0,1,0.0,618.0,0,5,0
160616,1,2,125.0,27660.0,2,65,0
160679,1,1,322.0,1882.0,1,3,0
161200,2,0,11502.0,0.0,19,0,0
161204,1,0,20835.0,0.0,11,0,0
16883,9,12,163704.0,39737.0,402,60,0
1346928,0,1,0.0,184.0,0,1,0
26990,6,2,53450.0,35300.0,9,14,0
45783,6,1,5223.0,11123.0,7,5,0
161928,1,2,3973.0,1089.0,4,9,0
920948,0,1,0.0,109.0,0,1,0
167290,1,1,741999.0,87.0,213,2,0
1543549,0,1,0.0,22367.0,0,165,0
47492,1,0,60.0,0.0,1,0,0
91796,7,5,42776.0,8690.0,333,51,0
57600,5,3,47253.0,30493.0,16,10,0
429448,0,8,0.0,55204.0,0,12,0
13766,3,15,68474.0,1024740.0,17,421,0
22765,7,17,33750.0,146424.0,185,150,0
121145,3,0,391750.0,0.0,305,0,0
19168,13,19,309946.0,48700.0,434,58,0
691599,0,1,0.0,1980.0,0,4,0
163395,1,0,136.0,0.0,1,0,0
25605,2,1,238468.0,674.0,48,4,0
32088,10,3,899158.0,45884758.0,97,372,-1
331170,1,1,980.0,90.0,4,1,0
1478049,0,1,0.0,722.0,0,6,0
163559,1,2,175.0,4088.0,1,8,0
163585,1,0,72.0,0.0,1,0,0
134567,2,2,2101.0,251485.0,3,150,0
669329,1,1,251057.0,39.0,149,1,0
81659,2,0,1033.0,0.0,2,0,0
396723,1,2,47105.0,50432.0,22,59,0
468599,3,0,442.0,0.0,44,0,0
164071,1,0,25657.0,0.0,17,0,0
560590,1,1,209258.0,4500.0,84,1,0
92347,3,5,12186.0,400176.0,83,216,0
20698,19,3,12452.0,1518.0,24,3,0
164830,1,0,4499.0,0.0,30,0,0
789970,0,1,0.0,103.0,0,2,0
443367,1,1,63.0,2018.0,1,15,0
101863,2,7,18152.0,47064.0,6,94,0
288472,1,1,29848.0,587.0,64,5,0
245237,3,0,824.0,0.0,6,0,0
122586,6,1,71957.0,7332.0,210,15,0
25435,8,8,24400.0,309576.0,386,267,0
155805,2,2,15514.0,4292.0,26,23,0
25482,12,11,137376.0,32678.0,655,62,0
265725,4,3,6108.0,8893.0,8,6,0
31723,3,0,3006.0,0.0,15,0,0
1609218,0,1,0.0,1416.0,0,3,0
1052220,0,1,0.0,75.0,0,1,0
93929,10,4,17392.0,741564.0,19,864,0
1543778,0,1,0.0,100.0,0,1,0
169677,1,1,50622.0,930.0,37,2,0
822885,0,1,0.0,2024.0,0,2,0
36474,7,1,340245.0,2405.0,574,1,0
43158,5,0,484480.0,0.0,287,0,0
1543824,0,1,0.0,14223.0,0,15,0
171484,1,1,2000.0,9500.0,1,2,0
429729,1,1,49765.0,359.0,13,1,0
1085093,0,1,0.0,434.0,0,3,0
15129,5,9,28880.0,419209.0,65,215,0
200360,1,4,66287.0,137370.0,7,48,0
318461,2,0,1888.0,0.0,16,0,0
1085100,0,1,0.0,15.0,0,1,0
27401,8,13,94252.0,103956.0,128,29,0
171994,1,1,22.0,24.0,1,1,0
298677,2,3,37249.0,81741.0,2,51,0
1609414,0,1,0.0,50000.0,0,5,0
172780,1,2,753.0,47183.0,2,99,0
36559,1,2,189.0,30505.0,1,49,0
69331,1,3,7583.0,12957.0,3,29,0
17536,2,3,1774.0,108779.0,6,9,0
1314527,0,1,0.0,3.0,0,1,0
29033,6,18,109930.0,36567.0,24,59,0
173800,1,0,32939.0,0.0,33,0,0
173827,1,1,16813.0,43.0,9,1,0
173841,1,0,162.0,0.0,1,0,0
790254,0,1,0.0,8907.0,0,104,0
621617,9,4,54030.0,8356.0,492,5,0
174031,1,0,1184.0,0.0,13,0,0
1052402,0,1,0.0,95.0,0,1,0
20236,5,6,57983.0,42961.0,292,151,0
174240,1,0,194506.0,0.0,99,0,0
174279,1,0,21.0,0.0,1,0,0
954110,0,1,0.0,1174.0,0,1,0
522529,2,0,11357.0,0.0,14,0,0
1052416,0,1,0.0,1050.0,0,1,0
19798,5,24,90147.0,122798.0,9,187,0
954114,0,1,0.0,8071.0,0,245,0
174656,1,0,101259.0,0.0,84,0,0
74707,1,0,39887.0,0.0,33,0,0
134921,3,8,180293.0,84204.0,556,33,0
149571,2,4,8484.0,517685.0,5,911,0
331534,0,1,0.0,8515.0,0,23,0
44214,4,3,61517.0,415308.0,66,384,0
175895,1,1,32444.0,219.0,91,1,0
50084,1,1,26651.0,50000.0,29,1,0
72660,6,5,170917.0,4373.0,226,7,0
176454,1,1,826.0,13071.0,7,197,0
176467,1,0,1724.0,0.0,7,0,0
176480,1,1,30028.0,1969.0,15,1,0
14371,10,10,2542652.0,754769.0,586,732,0
50116,4,2,71084.0,161.0,232,2,0
1576786,0,3,0.0,3344.0,0,5,0
724823,0,1,0.0,2160.0,0,8,0
177418,1,1,11500.0,313.0,1,1,0
32161,5,5,808766.0,12321.0,945,15,0
1118062,0,1,0.0,314.0,0,7,0
162523,6,1,3182.0,68.0,59,1,0
888691,0,1,0.0,1496.0,0,42,0
24521,5,17,29259.0,439654.0,7,266,0
177954,2,1,251.0,317.0,2,1,0
790406,0,1,0.0,296.0,0,1,0
273258,5,0,2325.0,0.0,131,0,0
179403,1,3,2513.0,3716.0,8,4,0
37420,6,0,5824.0,0.0,7,0,0
17541,4,4,9535.0,86918.0,23,128,0
528305,1,1,138.0,138.0,2,2,0
76286,3,2,191037.0,4201.0,280,21,0
179974,4,2,35779.0,186924.0,28,269,0
123018,1,16,11131.0,1405093.0,2,909,0
888761,0,2,0.0,276.0,0,2,0
50604,1,1,45152.0,562.0,51,1,0
921566,0,1,0.0,508.0,0,2,0
29999,5,3,23005.0,219455.0,79,219,0
36848,0,2,0.0,4680.0,0,2,0
25338,2,14,4214.0,574684.0,2,316,0
28673,6,2,16074.0,12110.0,17,10,0
15228,11,15,28861.0,283970.0,311,1625,0
42696,5,2,256637.0,3312.0,729,11,0
182146,1,0,10934.0,0.0,25,0,0
182169,1,1,17714.0,1367.0,14,3,0
1183745,0,1,0.0,2648.0,0,2,0
37429,5,0,98939.0,0.0,97,0,0
182339,1,1,72400.0,312900.0,7,36,0
724994,0,1,0.0,1300.0,0,5,0
217808,2,0,4364.0,0.0,19,0,0
1576966,0,1,0.0,54.0,0,1,0
397325,1,3,746253.0,99449.0,274,147,0
24335,8,6,386218.0,3175.0,928,17,0
39209,4,2,8204.0,697.0,77,2,0
15239,9,10,835663.0,31489.0,283,114,0
38514,7,11,23731.0,6388140.0,50,1605,0
331799,1,1,23402.0,235.0,44,1,0
22723,10,17,75575.0,329923.0,45,326,0
18413,9,14,1487368.0,727630.0,904,460,0
1183790,0,1,0.0,14518.0,0,8,0
462897,1,1,22323.0,9351.0,9,14,0
823347,0,1,0.0,133.0,0,1,0
51236,1,0,347.0,0.0,3,0,0
15495,2,0,826.0,0.0,3,0,0
397369,1,1,76.0,229.0,4,15,0
184299,1,0,7.0,0.0,1,0,0
1380437,0,1,0.0,1488.0,0,4,0
1445976,0,1,0.0,314.0,0,1,0
1249376,0,1,0.0,728.0,0,1,0
185208,1,1,193755.0,228.0,115,4,0
185210,1,1,11584.0,374.0,87,7,0
51655,1,1,23.0,5245.0,1,40,0
1577072,0,1,0.0,37.0,0,1,0
136845,3,1,1557.0,57.0,6,1,0
185922,1,0,40000.0,0.0,1,0,0
186065,2,1,424908.0,148.0,58,1,0
186148,2,0,29561.0,0.0,45,0,0
1446023,0,1,0.0,2100.0,0,1,0
45645,4,2,144159.0,1835.0,199,2,0
102547,4,1,206822.0,286.0,229,1,0
187206,3,2,5199.0,25776.0,30,9,0
528551,1,1,759296.0,18952.0,184,12,0
187343,2,0,14269.0,0.0,45,0,0
40878,1,3,1096.0,20541.0,4,3,0
823481,0,1,0.0,127.0,0,1,0
183110,2,1,97878.0,9.0,72,1,0
430279,0,3,0.0,3887.0,0,4,0
188119,1,0,3630.0,0.0,1,0,0
56909,2,0,6010.0,0.0,8,0,0
37068,4,1,127712.0,736.0,43,2,0
566097,1,1,736.0,25597.0,2,22,0
823501,0,1,0.0,54.0,0,1,0
1183951,0,1,0.0,368.0,0,2,0
921816,0,1,0.0,798.0,0,1,0
1413353,0,1,0.0,3877.0,0,2,0
30724,1,5,3877.0,8679.0,2,10,0
332011,1,5,399.0,22497.0,1,12,0
25678,5,10,39868.0,1119256.0,10,125,0
18299,1,13,13612.0,951542.0,2,90,0
332012,0,4,0.0,103771.0,0,79,0
173229,2,2,185708.0,19821.0,83,18,0
299248,1,1,198601.0,47.0,28,2,0
26716,5,6,146539.0,24807.0,287,33,0
52577,1,0,1157.0,0.0,10,0,0
52602,2,1,29517.0,660518.0,31,115,0
19185,11,22,225932.0,2166677.0,86,1402,0
626957,0,1,0.0,1757.0,0,9,0
466400,3,1,35696.0,214.0,37,1,0
21525,5,15,17542.0,29627.0,17,159,0
397610,0,1,0.0,504890.0,0,417,0
192010,1,0,380.0,0.0,1,0,0
1282401,0,1,0.0,3448.0,0,3,0
1544548,0,1,0.0,91.0,0,4,0
21287,10,16,62321.0,21616.0,419,124,0
1380711,0,1,0.0,29865.0,0,16,0
542308,1,1,181.0,38254.0,1,19,0
659850,0,1,0.0,32.0,0,1,0
33092,8,0,2074.0,0.0,11,0,0
1020328,0,1,0.0,12784.0,0,1,0
1249704,0,1,0.0,211.0,0,1,0
37294,3,12,1272.0,4291160.0,11,1027,0
91789,2,1,35040.0,272.0,9,1,0
1118661,0,1,0.0,99.0,0,1,0
196102,1,1,395565.0,2384.0,417,6,0
196214,1,0,1426.0,0.0,1,0,0
196217,1,0,44781.0,0.0,25,0,0
17475,13,8,2923914.0,1004108.0,2821,824,0
22259,3,0,85082.0,0.0,42,0,0
196507,1,0,1545285.0,0.0,82,0,0
177617,1,2,235628.0,9874.0,1864,5,0
922075,0,1,0.0,10746.0,0,17,0
1348061,0,1,0.0,463.0,0,1,0
692714,0,1,0.0,5455.0,0,15,0
17969,6,12,10008.0,157109.0,35,57,0
115300,2,1,12209.0,142.0,19,1,0
233986,1,1,3015.0,5630.0,2,21,0
1446402,0,1,0.0,2087.0,0,1,0
299533,1,1,6779.0,1544.0,17,3,0
1315347,0,1,0.0,26.0,0,2,0
1053211,0,1,0.0,24.0,0,1,0
37406,2,7,58908.0,49161.0,21,133,0
454675,1,0,296.0,0.0,1,0,0
627237,1,1,20.0,620.0,1,31,0
627246,1,2,8586.0,1569.0,2,4,0
725550,0,1,0.0,127.0,0,1,0
199214,1,0,36444.0,0.0,151,0,0
42461,3,0,14253.0,0.0,23,0,0
41997,5,0,53707.0,0.0,58,0,0
1184329,0,1,0.0,6199.0,0,6,0
1315402,0,1,0.0,554.0,0,3,0
18310,4,18,77881.0,489934.0,228,416,0
1413709,0,1,0.0,240.0,0,1,0
1184341,0,1,0.0,91.0,0,1,0
35339,5,0,681.0,0.0,8,0,0
1118812,0,1,0.0,1016.0,0,12,0
