,in_degree,out_degree,in_strength_total,out_strength_total,label
7023,1,1,14,59581,0
7024,1,0,2238,0,0
7025,1,0,318,0,0
7026,1,0,8969,0,0
7027,1,0,2378,0,0
7028,1,0,3,0,0
7029,1,0,8050,0,0
7030,1,0,43814,0,0
7031,1,0,2296,0,0
7032,1,0,6451,0,0
7033,1,0,163,0,0
7034,1,0,10957,0,0
7035,1,0,135229,0,0
7036,39,0,1318680,0,0
7037,1,0,187,0,0
7038,1,0,4515,0,0
7039,1,0,90,0,0
7040,1,0,54,0,0
7041,1,0,16094,0,0
7042,1,0,30765,0,0
7043,1,0,1333,0,0
7044,1,1,212596,197,0
7045,1,0,1756,0,0
7046,1,0,580,0,0
7047,1,0,122,0,0
7048,2,0,8150,0,0
7049,2,8,9452,11376,0
7050,1,0,48,0,0
7051,1,0,107,0,0
7052,1,0,1179,0,0
7053,1,1,623,481,0
7054,1,0,10074,0,0
7055,1,0,991,0,0
7056,1,0,740,0,0
7057,1,0,26216,0,0
7058,1,0,804,0,0
7059,1,0,207,0,0
7060,2,3,76743,28670,0
7061,1,0,66,0,0
7062,1,0,24613,0,0
7063,1,0,47,0,0
7064,1,0,630,0,0
7065,1,0,6099,0,0
7066,2,0,5815,0,0
7067,1,0,12502,0,0
7068,1,0,14010,0,0
7069,1,0,47,0,0
7070,1,0,9606,0,0
7071,1,0,100,0,0
7072,1,0,23,0,0
7073,1,0,13793,0,0
7074,1,0,67,0,0
7075,1,0,13154,0,0
7076,1,0,1071,0,0
7077,22,1,399162,47097,0
7078,1,0,22714,0,0
7079,1,0,20,0,0
7080,2,0,7771,0,0
7081,1,0,46996,0,0
7082,1,0,248,0,0
7083,1,0,4801,0,0
7084,1,0,2158,0,0
7085,1,0,57,0,0
7086,1,0,266,0,0
7087,1,0,100,0,0
7088,1,0,168,0,0
7089,1,0,8812,0,0
7090,1,0,197,0,0
7091,1,0,4489,0,0
7092,1,0,2680,0,0
7093,1,0,782,0,0
7094,1,0,3266,0,0
7095,1,0,77,0,0
7096,1,0,6330,0,0
7097,1,0,206,0,0
7098,10,0,976825,0,0
7099,5,0,9056,0,0
7100,1,0,954,0,0
7101,1,0,828,0,0
7102,1,1,894,376,0
7103,1,0,25,0,0
7104,1,0,31986,0,0
7105,1,0,447,0,0
7106,1,0,9154,0,0
7107,1,0,1313,0,0
7108,1,0,142,0,0
7109,1,0,2365,0,0
7110,4,0,8227,0,0
7111,1,0,8177,0,0
7112,16,1,277301,96,0
7113,1,0,6624,0,0
7114,1,0,2660,0,0
7115,1,0,1203,0,0
7116,1,0,225160,0,0
7117,1,0,2852,0,0
7118,1,0,2691,0,0
7119,1,0,2271,0,0
7120,1,1,11635,3756,0
7121,1,0,511,0,0
7122,1,0,2458,0,0
7123,1,0,9,0,1
7124,1,0,299,0,0
7125,1,0,2144,0,0
7126,1,0,86,0,0
7127,1,0,915,0,0
7128,1,0,7180,0,0
7129,1,0,454,0,0
7130,1,0,10371,0,0
7131,11,2,31279,52935,0
7132,1,0,231,0,0
7133,1,0,6357,0,0
7134,1,0,267,0,0
7135,1,0,3285,0,0
7136,1,0,273,0,0
7137,1,0,4088,0,0
7138,1,0,12696,0,0
7139,1,0,238,0,0
7140,1,0,585,0,0
7141,1,0,65668,0,0
7142,1,0,11,0,0
7143,1,0,47000,0,0
7144,1,0,7155,0,0
7145,1,1,4722,1099,0
7146,1,0,14881,0,0
7147,1,0,180674,0,0
7148,1,0,19699,0,0
7149,1,0,1542,0,0
7150,1,0,29085,0,0
7151,1,0,570,0,0
7152,1,0,235,0,0
7153,1,0,68,0,0
7154,1,0,2898,0,0
7155,1,0,24,0,0
7156,2,0,544,0,0
7157,1,0,15462,0,0
7158,1,0,7702,0,0
7159,1,0,1224,0,0
7160,1,0,243,0,0
7161,1,0,2603242,0,0
7162,1,0,2133,0,0
7163,1,0,36246,0,0
7164,1,0,12486,0,0
7165,1,0,3661,0,0
7166,1,0,883,0,0
7167,1,0,240,0,0
7168,1,0,5430,0,0
7169,1,0,1502,0,0
7170,1,0,229,0,0
7171,1,0,443,0,0
7172,1,0,36484,0,0
7173,1,0,707,0,0
7174,1,0,5,0,0
7175,1,0,39134,0,0
7176,1,0,6846,0,0
7177,1,0,10,0,0
7178,1,0,8441,0,0
7179,1,0,403,0,0
7180,1,0,12935,0,0
7181,1,1,193215,6100,0
7182,1,0,121,0,0
7183,1,0,35,0,0
7184,1,0,3558,0,0
7185,1,0,739,0,0
7186,1,0,75,0,0
7187,2,1,41621,9,0
7188,1,1,2096,1256,0
7189,1,0,1947,0,0
7190,1,0,2047,0,0
7191,1,0,56,0,0
7192,1,0,323,0,0
7193,1,0,119062,0,0
7194,1,0,3814,0,0
7195,1,0,83,0,0
7196,1,0,1879,0,0
7197,1,0,178,0,0
7198,1,0,144410,0,0
7199,1,0,2031,0,0
7200,1,0,148,0,0
7201,1,0,6246,0,0
7202,1,0,2123,0,0
7203,1,0,4032,0,0
7204,1,0,372,0,0
7205,1,0,91,0,0
7206,1,0,489,0,0
7207,1,0,4509,0,0
7208,1,0,660,0,0
7209,1,1,5021,187,0
7210,1,0,139,0,0
7211,1,0,672,0,0
7212,1,0,111,0,0
7213,1,0,3708,0,0
7214,1,0,800,0,0
7215,1,0,185,0,0
7216,1,0,2556,0,0
7217,1,0,49841,0,0
7218,1,0,768,0,0
7219,1,0,0,0,0
7220,1,0,8040,0,0
7221,1,0,2270,0,0
7222,1,0,286620,0,0
7223,1,0,15692,0,0
7224,1,0,6,0,0
7225,1,0,290,0,0
7226,7,1,1310534,747,0
7227,4,1,22811,118,0
7228,1,0,32930,0,0
7229,1,0,4175,0,0
7230,1,0,221,0,0
7231,1,0,4199,0,0
7232,1,0,63,0,0
7233,1,0,127,0,0
7234,1,0,17830,0,0
7235,1,0,1557,0,0
7236,1,0,467,0,0
7237,1,0,2133,0,0
7238,1,0,1055,0,0
7239,1,0,3317,0,0
7240,1,0,751,0,0
7241,1,0,6747,0,0
7242,1,0,302,0,0
7243,1,0,968,0,0
7244,1,0,500,0,0
7245,1,0,17,0,0
7246,1,0,597,0,0
7247,4,2,70341,15053,0
7248,1,1,1550,1220,0
7249,1,0,3389,0,0
7250,1,0,449,0,0
7251,1,0,1121,0,0
7252,1,1,7570,76,0
7253,1,0,34,0,0
7254,1,1,2428,5606,0
7255,1,0,49425,0,0
7256,1,1,32127,757,0
7257,1,0,12090,0,0
7258,1,1,60259,733,0
7259,1,0,23855,0,0
7260,1,0,2118,0,0
7261,1,0,125,0,0
7262,1,0,127777,0,0
7263,2,1,40536,2591,0
7264,1,0,452,0,0
7265,1,0,35804,0,0
7266,1,0,4839,0,0
7267,1,0,18404,0,0
7268,22,0,176253,0,0
7269,1,0,192,0,0
7270,1,0,718,0,0
7271,1,0,357,0,0
7272,1,0,2221,0,0
7273,1,0,2367,0,0
7274,1,0,111,0,0
7275,1,0,567,0,0
7276,1,0,2954,0,0
7277,1,0,11614,0,0
7278,1,0,1039397,0,0
7279,1,0,355,0,0
7280,1,0,143,0,0
7281,1,0,60,0,0
7282,1,0,2988,0,0
7283,1,0,45,0,0
7284,1,0,1083,0,0
7285,2,0,777,0,0
7286,1,0,405,0,0
7287,1,0,1392,0,0
7288,1,0,82101,0,0
7289,1,0,1534,0,0
7290,1,0,977,0,0
7291,1,0,2058,0,0
7292,1,1,8391,1536,0
7293,1,0,2493,0,0
7294,1,0,803,0,0
7295,1,0,9716,0,0
7296,1,1,23924,166,0
7297,1,0,1046,0,0
7298,1,0,5313,0,0
7299,1,0,3225,0,0
7300,1,0,3621,0,0
7301,1,0,168206,0,0
7302,1,0,534,0,0
7303,2,0,47354,0,0
7304,1,0,38,0,0
7305,1,0,655,0,0
7306,1,0,103,0,0
7307,1,0,13366,0,0
7308,1,1,14399,77,0
7309,1,0,263611,0,0
7310,1,0,369,0,0
7311,1,0,888,0,0
7312,1,0,1275,0,0
7313,1,0,678,0,0
7314,1,0,3856,0,0
7315,2,0,145767,0,0
7316,1,1,1015,142092,0
7317,1,0,6,0,0
7318,2,0,8357,0,0
7319,1,0,17041,0,0
7320,1,0,3689,0,0
7321,1,0,9761,0,0
7322,1,0,6067,0,0
7323,1,0,389,0,0
7324,1,0,67,0,0
7325,0,1,0,6,0
7326,0,1,0,576,0
7327,1,4,696,173962,0
7328,7,0,241050,0,0
7329,1,0,62,0,0
7330,2,0,3143,0,0
7331,0,1,0,818,0
7332,0,1,0,192,0
7333,1,4,2268,35368,0
7334,4,115,47130,2355554,0
7335,5,0,33583,0,0
7336,1,0,19,0,0
7337,0,1,0,342,0
7338,0,4,0,22154,0
7339,190,5,5460017,17567,0
7340,1,2,202,11092,0
7341,1,0,21629,0,0
7342,0,3,0,35179,0
7343,146,0,5325947,0,0
7344,1,7,353,49895,0
7345,23,0,1043859,0,0
7346,1,0,4171,0,0
7347,1,0,1024,0,0
7348,2,0,918,0,0
7349,1,5,2443,1823720,0
7350,3,1,10777,114,0
7351,1,0,45,0,0
7352,1,0,5,0,0
7353,1,0,2549,0,0
7354,1,0,407,0,0
7355,1,1,2478,14048,0
7356,1,3,3942,3970,0
7357,4,1,4261,52722,0
7358,1,0,19447,0,0
7359,1,0,5,0,0
7360,1,0,36233,0,0
7361,9,0,325965,0,0
7362,1,0,43201,0,0
7363,1,0,10686,0,0
7364,31,0,925536,0,0
7365,2,0,4325,0,0
7366,1,0,239,0,0
7367,1,1,12,17,0
7368,1,0,1,0,0
7369,1,7,23621,12916,0
7370,1,0,45,0,0
7371,1,1,5206,13,0
7372,1,0,609,0,0
7373,1,0,27276,0,0
7374,2,5,15107,37120,0
7375,1,0,14841,0,0
7376,1,0,33287,0,0
7377,1,0,4270,0,0
7378,1,4,5585,119658,0
7379,17,0,572114,0,0
7380,1,0,57922,0,0
7381,22,0,539927,0,0
7382,1,5,58729,53627,0
7383,27,0,223251,0,0
7384,1,0,620,0,0
7385,2,0,7679,0,0
7386,26,12,701001,218647,0
7387,23,1,409990,23307,0
7388,3,2,9487,116944,0
7389,18,1,820397,135824,0
7390,1,0,128792,0,0
7391,6,0,22339,0,0
7392,1,0,6573,0,0
7393,1,0,58615,0,0
7394,1,0,10328,0,0
7395,9,0,17963,0,0
7396,0,1,0,1232,0
7397,0,1,0,1892,0
7398,0,2,0,42046,0
7399,1,0,3045,0,0
7400,0,2,0,334984,0
7401,0,6,0,151719,0
7402,12,16,139653,288676,0
7403,1,0,1512,0,0
7404,1,0,10565,0,0
7405,2,0,2556,0,0
7406,3,1,736701,1573,0
7407,1,1,385,31,0
7408,2,7,93535,83511,0
7409,22,2,197525,32280,0
7410,18,3,145995,86654,0
7411,10,0,87589,0,0
7412,1,0,6406,0,0
7413,1,0,830,0,0
7414,2,1,53622,613,0
7415,2,4,153,496567,0
7416,1,0,20401,0,0
7417,1,0,468577,0,0
7418,1,5,1845,22171,0
7419,94,1,1188815,1845,0
7420,4,2,11202,169,0
7421,10,0,365832,0,0
7422,1,0,9086,0,0
7423,0,2,0,31381,0
7424,1,1,25155,3723,0
7425,5,2,2828988,2565,0
7426,1,0,867,0,0
7427,7,2,76817,833,0
7428,47,1,3438535,1273,0
7429,1,10,216947,9670,0
7430,41,0,2714651,0,0
7431,1,0,413,0,0
7432,1,0,3027,0,0
7433,6,0,452112,0,0
7434,1,0,111,0,0
7435,1,1,240,216947,0
7436,3,13,12682,717447,0
7437,7,1,77861,582,0
7438,2,0,17073,0,0
7439,1,0,719,0,0
7440,1,0,5614,0,0
7441,1,0,1176,0,0
7442,1,0,5417,0,0
7443,1,0,4211,0,0
7444,1,0,683078,0,0
7445,1,1,185,161,0
7446,1,0,92,0,0
7447,1,0,8540,0,0
7448,0,2,0,8545,0
7449,14,0,184806,0,0
7450,1,1,389,783,0
7451,3,8,56963,11588,0
7452,61,0,850642,0,0
7453,4,0,8396,0,0
7454,1,0,26,0,0
7455,1,0,267,0,0
7456,0,2,0,346078,0
7457,5,4,360079,47049,0
7458,4,8,10849,164006,0
7459,2,0,133400,0,0
7460,1,0,5265,0,0
7461,1,0,964,0,0
7462,4,3,15592,5847,0
7463,1,0,27,0,0
7464,2,0,5762,0,0
7465,1,0,9943,0,0
7466,0,3,0,457,0
7467,30,0,586017,0,0
7468,0,3,0,6011,0
7469,3,0,20329,0,0
7470,1,0,2316,0,0
7471,1,3,22127,347861,0
7472,9,2,412501,1492,0
7473,2,0,11761,0,0
7474,2,2,27409,5674,0
7475,34,0,410226,0,0
7476,31,14,210292,740014,0
7477,7,0,14833,0,0
7478,5,0,77581,0,0
7479,4,0,1396520,0,0
7480,1,0,3624,0,0
7481,1,5,40164,7758,0
7482,3,0,14595,0,0
7483,1,0,657887,0,0
7484,1,0,1369,0,0
7485,1,0,16,0,0
7486,1,1,2316,79,0
7487,1,0,31,0,0
7488,1,0,4501,0,0
7489,4,3,257911,92024,0
7490,4,5,7135,1227,0
7491,1,0,282,0,0
7492,0,3,0,599,0
7493,1,0,173,0,0
7494,1,0,337,0,0
7495,0,1,0,250,0
7496,0,2,0,2208,0
7497,0,4,0,94276,0
7498,143,27,5303146,916563,0
7499,47,3,847567,26936,0
7500,0,12,0,117428,0
7501,1,2,109,50350,0
7502,17,13,96142,171113,0
7503,3,6,36753,38224,0
7504,0,1,0,149,0
7505,0,1,0,11,0
7506,1,2,1442,8169,0
7507,6,0,48707,0,0
7508,3,29,12795,192636,0
7509,117,21,2983881,4664317,0
7510,93,16,2108691,307150,0
7511,1,1,41738,447,0
7512,0,1,0,343681,0
7513,2,2,244,15797,0
7514,9,1,357844,25166,0
7515,0,1,0,3077,0
7516,0,2,0,1854,0
7517,1,6,1032,413687,0
7518,2,46,58540,751898,0
7519,19,8,1217337,81383,0
7520,59,33,2910485,247401,0
7521,7,5,95728,82354,0
7522,29,6,213328,13161,0
7523,9,3,26462,3466,0
7524,66,10,9672067,95670,0
7525,62,15,1257038,1470285,0
7526,62,26,788208,499178,0
7527,1,0,1244,0,0
7528,1,1,10337,145767,0
7529,26,14,224067,171608,0
7530,4,51,17271,631653,0
7531,3,2,1890,19829,0
7532,5,1,46301,3740,0
7533,29,13,2220651,165984,0
7534,54,12,474528,82354,0
7535,69,16,970182,248729,0
7536,47,14,1271534,234489,0
7537,5,6,101776,88545,0
7538,51,11,2409762,466141,0
7539,1,0,205408,0,0
7540,4,6,21666,65208,0
7541,4,5,11586,6837,0
7542,0,2,0,2279,0
7543,0,12,0,66978,0
7544,76,20,3585559,526828,0
7545,65,13,2713374,362915,0
7546,11,6,93354,457556,0
7547,2,1,1713,1612,0
7548,17,6,911519,29770,0
7549,1,1,564,396,0
7550,0,7,0,108025,0
7551,0,1,0,5869,0
7552,0,1,0,383,0
7553,0,43,0,1065974,0
7554,32,25,426435,306980,0
7555,61,15,1989276,482688,0
7556,2,0,611914,0,0
7557,4,1,8433,2732,0
7558,0,1,0,9099,0
7559,0,29,0,315437,0
7560,14,9,29025,95821,0
7561,2,0,11089,0,0
7562,2,1,2790,1165,0
7563,0,1,0,5765,0
7564,0,1,0,99619,0
7565,0,3,0,3694,0
7566,0,1,0,176,0
7567,0,9,0,65082,0
7568,75,20,725349,177060,0
7569,4,3,548,179370,0
7570,0,3,0,27009,0
7571,0,1,0,1914,0
7572,2,18,32300,285125,0
7573,3,0,9805,0,0
7574,10,8,1886948,16048,0
7575,3,1,51966,8054,0
7576,1,0,3274,0,0
7577,1,1,10208,13760,0
7578,2,2,276,3517,0
7579,1,1,58539,1051,0
7580,3,2,9092,33848,0
7581,0,16,0,1256391,0
7582,0,2,0,4983,0
7583,1,2,142,3451,0
7584,1,41,20015,1622086,0
7585,129,22,2840807,204781,0
7586,9,5,33538,4000976,0
7587,14,9,92761,168683,0
7588,18,9,97141,15772,0
7589,5,0,252748,0,0
7590,3,0,605,0,0
7591,23,9,725026,1070985,0
7592,0,3,0,5984,0
7593,21,0,100848,0,0
7594,4,0,364684,0,0
7595,1,0,29992,0,0
7596,0,1,0,781,0
7597,21,9,201523,121960,0
7598,92,10,6426454,1264111,0
7599,2,0,9433,0,0
7600,1,0,119,0,0
7601,6,0,47401,0,0
7602,1,0,207,0,0
7603,1,0,17770,0,0
7604,1,0,2147,0,0
7605,3,0,109814,0,0
7606,1,0,11764,0,0
7607,1,1,21141,823,0
7608,2,0,1360,0,0
7609,3,0,28883,0,0
7610,1,9,1457,43545,0
7611,7,4,100564,8446,0
7612,1,0,33,0,0
7613,1,10,413,776299,0
7614,11,0,206233,0,0
7615,31,1,963931,118,0
7616,1,2,537,1342,0
7617,1,0,532,0,0
7618,1,1,36,77413,0
7619,1,2,33732,27610,0
7620,1,1,36,65934,0
7621,2,0,1422,0,0
7622,6,3,80455,2123,0
7623,2,0,33936,0,0
7624,0,3,0,63872,0
7625,5,31,61172,9599536,0
7626,2,3,180194,34145,0
7627,7,4,8025,14594,0
7628,16,8,91717,62342,0
7629,6,4,260180,10176,0
7630,0,1,0,10813,0
7631,0,1,0,1599,0
7632,0,1,0,837,0
7633,0,1,0,669,0
7634,1,7,25025,1385029,1
7635,3,3,11090,13828,0
7636,12,2,369791,27788,0
7637,11,0,22320,0,0
7638,0,2,0,3143,0
7639,0,1,0,42,0
7640,0,1,0,117,0
7641,0,27,0,483377,0
7642,2,1,6210,107678,0
7643,1,0,9829,0,0
7644,2,0,2105,0,0
7645,1,1,63877,416,0
7646,0,1,0,1091,0
7647,0,3,0,50760,0
7648,18,7,9774212,81923,0
7649,12,0,829602,0,0
7650,0,2,0,3238,0
7651,0,1,0,22861,0
7652,0,5,0,1664437,0
7653,0,1,0,3980,0
7654,0,3,0,5337,0
7655,6,18,18422,91684,0
7656,0,7,0,9668,0
7657,8,7,167452,46612,0
7658,7,0,115741,0,0
7659,37,0,517227,0,0
7660,1,1,3105,58,0
7661,1,0,29,0,0
7662,3,0,3949,0,0
7663,0,1,0,22596,0
7664,1,1,269,12668,0
7665,0,3,0,18876,0
7666,2,25,5296,401867,0
7667,0,1,0,2760,0
7668,1,1,25873,10544,0
7669,0,1,0,276,0
7670,0,2,0,89426,0
7671,0,3,0,6349,0
7672,0,2,0,2420,0
7673,1,1,108720,8039,0
7674,0,3,0,7865,0
7675,0,3,0,1743,0
7676,0,2,0,4670,0
7677,0,1,0,90,0
7678,0,1,0,948,0
7679,0,1,0,1189,0
7680,0,1,0,12901,0
7681,1,0,4363,0,0
7682,1,0,480,0,0
7683,1,0,29,0,0
7684,11,1,1451736,94637,0
7685,1,0,350,0,0
7686,3,0,311241,0,0
7687,2,0,149822,0,0
7688,2,0,30411,0,0
7689,1,0,4849,0,0
7690,4,0,36720,0,0
7691,1,0,53151,0,0
7692,1,0,59522,0,0
7693,1,0,46,0,0
7694,1,0,561,0,0
7695,2,0,53079,0,0
7696,1,8,4703,176684,0
7697,9,0,56502,0,0
7698,1,0,591,0,0
7699,2,0,266345,0,0
7700,8,0,200929,0,0
7701,1,0,682,0,0
7702,1,0,6242,0,0
7703,0,2,0,254,0
7704,0,1,0,96,0
7705,0,4,0,221324,0
7706,2,0,13316,0,0
7707,1,0,7393,0,0
7708,1,0,154360,0,0
7709,13,13,116427,179383,0
7710,2,0,10968,0,0
7711,1,0,8289,0,0
7712,16,3,98473,3268,0
7713,1,1,4243,13333,0
7714,1,0,415,0,0
7715,1,0,316,0,0
7716,1,0,505,0,0
7717,4,1,201212,5575,0
7718,1,0,376,0,0
7719,3,0,104775,0,0
7720,1,0,110,0,0
7721,1,0,88809,0,0
7722,1,0,501,0,0
7723,1,0,389,0,0
7724,1,0,106,0,0
7725,1,0,14249,0,0
7726,1,0,89,0,0
7727,6,1,43403,139,0
7728,1,0,14478,0,0
7729,1,0,2099,0,0
7730,1,0,371,0,0
7731,1,0,230,0,0
7732,10,0,44565,0,0
7733,1,0,1119,0,0
7734,1,0,563,0,0
7735,2,1,95228,10938,0
7736,1,0,1074,0,0
7737,1,0,338,0,0
7738,2,0,9441,0,0
7739,1,0,55367,0,0
7740,0,1,0,493186,0
7741,0,2,0,65629,0
7742,1,2,61538,28491,0
7743,1,2,7,2102,0
7744,4,5,1427,70604,0
7745,0,1,0,17,0
7746,47,0,726452,0,0
7747,1,0,558,0,0
7748,36,0,585572,0,0
7749,9,0,3243676,0,0
7750,1,0,73608,0,0
7751,1,0,2309,0,0
7752,1,0,12524,0,0
7753,20,4,757703,678336,0
7754,1,0,483,0,0
7755,1,1,1193,4133,0
7756,3,0,2961,0,0
7757,1,0,12707,0,0
7758,3,1,60607,1041,0
7759,1,0,569,0,0
7760,0,3,0,670,0
7761,1,42,721,2021500,0
7762,13,7,130512,104914,0
7763,87,46,8018722,496993,0
7764,2,0,3749,0,0
7765,19,6,1062711,55276,0
7766,1,1,7055,25155,0
7767,14,5,220896,16235,0
7768,56,5,8102372,109592,0
7769,1,0,141,0,0
7770,3,5,24472,16726,0
7771,0,1,0,339,0
7772,0,2,0,85877,0
7773,0,2,0,15860,0
7774,0,3,0,16427,0
7775,7,0,181392,0,0
7776,0,13,0,667530,0
7777,0,2,0,110073,0
7778,2,5,113327,94693,0
7779,0,1,0,11358,0
7780,1,0,21,0,0
7781,1,0,1321,0,0
7782,1,2,9206,4209,0
7783,0,1,0,20,0
7784,9,3,303870,44981,0
7785,0,2,0,1846,0
7786,4,2,21803,140749,0
7787,0,3,0,12389,0
7788,0,1,0,1772,0
7789,0,2,0,13551,0
7790,0,2,0,431507,0
7791,0,1,0,1341,0
7792,0,5,0,66882,0
7793,3,1,7980,13357,0
7794,1,3,57570,1368,0
7795,1,1,2120,58805,0
7796,1,0,291,0,0
7797,0,1,0,24425,0
7798,0,1,0,44050,0
7799,0,13,0,135237,0
7800,0,3,0,1179,0
7801,0,2,0,232,0
7802,4,126,16939,2150489,0
7803,2,0,2282,0,0
7804,1,0,11346,0,0
7805,1,0,31,0,0
7806,2,0,975,0,0
7807,5,1,40112,4503,0
7808,2,0,24610,0,0
7809,1,0,1577,0,0
7810,1,0,1554,0,0
7811,1,0,57452,0,0
7812,1,0,3266,0,0
7813,1,0,3880,0,0
7814,1,0,447,0,0
7815,1,0,5,0,0
7816,1,0,398,0,0
7817,1,0,693,0,0
7818,1,0,436,0,0
7819,1,1,1322,23484,0
7820,2,0,33899,0,0
7821,1,0,1585,0,0
7822,2,1,7961,6274,0
7823,2,0,16718,0,0
7824,1,0,193557,0,0
7825,2,0,442,0,0
7826,1,0,4790,0,0
7827,1,0,49,0,0
7828,2,0,204426,0,0
7829,1,0,1459,0,0
7830,1,1,2084,777,0
7831,1,0,143,0,0
7832,1,0,224206,0,0
7833,36,24,1658245,4908716,0
7834,1,0,15747,0,0
7835,1,0,1568,0,0
7836,2,0,97358,0,1
7837,1,2,117283,127745,0
7838,1,0,1571,0,0
7839,1,0,4015,0,0
7840,2,0,133835,0,0
7841,10,10,91277,289793,0
7842,1,0,103514,0,0
7843,2,0,1907,0,0
7844,1,0,130299,0,0
7845,1,0,60580,0,0
7846,1,0,17,0,0
7847,1,0,3580,0,0
7848,1,0,3805,0,0
7849,2,0,2124,0,0
7850,1,0,7550,0,0
7851,1,0,306,0,0
7852,1,0,11418,0,0
7853,1,0,240,0,0
7854,1,0,236,0,0
7855,1,0,796,0,0
7856,1,0,31940,0,0
7857,1,0,51579,0,0
7858,1,0,2024,0,0
7859,1,0,1802,0,0
7860,1,0,1592,0,0
7861,1,0,9,0,0
7862,1,0,76865,0,0
7863,1,0,536,0,0
7864,1,0,13142,0,0
7865,1,0,10109,0,0
7866,1,0,5191,0,0
7867,2,1,102428,7,0
7868,6,0,242950,0,0
7869,1,0,9,0,0
7870,1,0,38,0,0
7871,1,0,193,0,0
7872,1,0,2788,0,0
7873,5,0,44702,0,0
7874,3,0,285333,0,0
7875,4,1,29469,5646,0
7876,1,0,171,0,0
7877,1,0,864,0,0
7878,12,2,443621,155128,0
7879,2,1,2414,7940,0
7880,1,0,2168,0,0
7881,2,0,4432,0,0
7882,1,0,2101,0,0
7883,1,0,21731,0,0
7884,1,0,345,0,0
7885,1,0,1736,0,0
7886,1,1,3610,1842,0
7887,1,0,170,0,0
7888,1,0,1788,0,0
7889,1,0,176,0,0
7890,1,0,5865,0,0
7891,1,0,420,0,0
7892,1,0,1380,0,0
7893,1,0,414,0,0
7894,1,0,3220,0,0
7895,1,0,1647,0,0
7896,1,0,7662,0,0
7897,1,0,107,0,0
7898,1,0,2797,0,0
7899,2,0,23768,0,0
7900,2,0,33042,0,0
7901,2,1,27217,4489,0
7902,1,2,10763,5249,0
7903,3,1,23087,1378350,0
7904,0,3,0,2812120,0
7905,11,60,254835,758297,0
7906,7,9,22043,199150,0
7907,4,4,77434,2827,0
7908,3,0,30754,0,0
7909,15,3,90776,32900,0
7910,0,14,0,130647,0
7911,0,2,0,658,0
7912,0,2,0,10775,0
7913,0,1,0,658,0
7914,0,1,0,688,0
7915,0,2,0,5290,0
7916,0,2,0,10098,0
7917,2,4,11507,4176,0
7918,2,1,21386,37,0
7919,1,0,1768,0,0
7920,0,2,0,83221,0
7921,0,3,0,32331,0
7922,0,2,0,160767,0
7923,0,2,0,1538,0
7924,4,0,14967,0,0
7925,12,3,206008,3746,0
7926,1,1,3660,2250,0
7927,1,0,21,0,0
7928,32,0,2234997,0,0
7929,4,0,11584,0,0
7930,1,0,9654,0,0
7931,1,0,1426,0,0
7932,1,0,901,0,0
7933,1,0,75369,0,0
7934,1,0,56559,0,0
7935,2,0,17321,0,0
7936,1,1,10,3011,0
7937,1,0,141,0,0
7938,3,0,60919,0,0
7939,1,0,5690,0,0
7940,1,0,22,0,0
7941,1,1,25108,4272,0
7942,2,1,35613,18848,0
7943,4,0,5011,0,0
7944,1,0,25417,0,0
7945,1,0,12030,0,0
7946,1,0,1052,0,0
7947,1,0,1401,0,0
7948,2,2,6283,7257,0
7949,7,0,22300,0,0
7950,1,0,17079,0,0
7951,1,0,2102,0,0
7952,2,0,15678,0,1
7953,5,0,14406,0,0
7954,1,0,94324,0,0
7955,1,7,1704,511623,0
7956,25,0,208887,0,0
7957,1,0,8337,0,0
7958,1,0,77,0,0
7959,1,0,129939,0,0
7960,2,0,514,0,0
7961,1,0,131,0,0
7962,1,0,614,0,0
7963,1,0,916,0,0
7964,1,0,46,0,0
7965,2,0,23494,0,0
7966,1,0,1137,0,0
7967,1,0,7507,0,0
7968,5,0,7997,0,0
7969,1,0,5451,0,0
7970,1,0,15879,0,0
7971,22,0,1041062,0,0
7972,1,0,673,0,0
7973,2,0,10399,0,0
7974,1,0,23,0,0
7975,1,0,8467,0,0
7976,1,0,1281,0,0
7977,2,6,22444,401919,0
7978,1,0,172,0,0
7979,1,0,2051,0,0
7980,1,1,37,31969,0
7981,1,0,2662,0,0
7982,1,0,4052,0,0
7983,1,1,51,32,0
7984,1,0,5,0,0
7985,1,0,101,0,0
7986,1,0,4715,0,0
7987,5,0,74478,0,0
7988,1,0,38663,0,0
7989,1,0,4971,0,0
7990,1,0,1472,0,0
7991,4,2,12443,40613,0
7992,1,3,28,10874,0
7993,1,0,917,0,0
7994,1,0,2491,0,0
7995,1,0,1212,0,0
7996,1,0,2007,0,0
7997,1,0,25438,0,0
7998,1,0,9323,0,0
7999,1,0,687,0,0
8000,1,0,26,0,0
8001,1,0,184237,0,0
8002,1,0,58,0,0
8003,8,0,28622,0,0
8004,1,0,91877,0,0
8005,1,0,487664,0,0
8006,1,0,1401,0,0
8007,4,2,5439,9751,0
8008,1,0,576,0,0
8009,2,0,6820,0,0
8010,3,0,23136,0,0
8011,1,0,3786,0,0
8012,35,0,474004,0,0
8013,1,1,4,184,0
8014,1,2,4195,17433,0
8015,2,2,15676,13171,0
8016,1,1,39596,21061,0
8017,7,2,173169,14111,0
8018,67,8,7466476,124804,0
8019,1,1,38,369,0
8020,1,1,29,2026,0
8021,4,2,103743,295,0
