,f_degree_in,f_degree_out,f_amount_in,f_amount_out,f_nr_trans_in,f_nr_trans_out,f_ego_nr_nodes,f_ego_nr_edges,f_egored_degree_in,f_egored_degree_out,f_egored_amount_in,f_egored_amount_out,f_egored_nr_trans_in,f_egored_nr_trans_out,f_egored_nr_nodes,f_egored_nr_edges,f_rwalk_start_amount,f_rwalk_transfer_out,f_rwalk_out_back,f_rwalk_out_back_max,f_rwalk_end_amount,f_rwalk_transfer_in,f_rwalk_in_back,f_rwalk_in_back_max
15487,2.0,0.0,3657.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1793.31,1791.42,0.0,0.0
15488,0.0,8.0,0.0,18398.0,0.0,8.0,9.0,10.0,0.0,3.0,0.0,8837.0,0.0,3.0,4.0,5.0,2252.01,1638.88,0.0,0.0,0.0,0.0,0.0,0.0
15489,3.0,0.0,24110.0,0.0,3.0,0.0,4.0,4.0,2.0,0.0,24019.0,0.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,9849.89,1043.23,0.0,0.0
15490,4.0,0.0,41293.0,0.0,4.0,0.0,5.0,5.0,2.0,0.0,6162.0,0.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,12302.25,764.23,0.0,0.0
15491,3.0,0.0,419997.0,0.0,3.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,154989.34,154989.34,0.0,0.0
15492,6.0,3.0,127229.0,47579.0,6.0,3.0,7.0,7.0,4.0,3.0,42379.0,47579.0,4.0,3.0,5.0,5.0,16116.03,13161.23,11767.86,32938.0,23305.88,2320.27,1150.18,32938.0
15493,5.0,3.0,30997.0,2171.0,5.0,3.0,8.0,8.0,2.0,1.0,18521.0,1120.0,2.0,1.0,3.0,3.0,703.05,563.51,136.85,1120.0,6489.45,3314.6,82.56,1120.0
15494,4.0,7.0,22217.0,66375.0,4.0,7.0,10.0,11.0,3.0,3.0,22156.0,40298.0,3.0,3.0,5.0,6.0,8858.26,5065.32,582.75,4573.0,5024.58,2122.29,509.04,4573.0
15495,0.0,2.0,0.0,52951.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21014.99,21014.99,0.0,0.0,0.0,0.0,0.0,0.0
15496,18.0,0.0,705140.0,0.0,18.0,0.0,19.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35644.98,6160.45,0.0,0.0
15497,0.0,2.0,0.0,987.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,431.83,431.83,0.0,0.0,0.0,0.0,0.0,0.0
15498,9.0,6.0,799007.0,86158.0,9.0,6.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17091.57,16893.17,0.0,0.0,104457.35,104457.35,0.0,0.0
15499,0.0,2.0,0.0,5823.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2911.5,1097.26,0.0,0.0,0.0,0.0,0.0,0.0
15500,2.0,2.0,7846.0,3606.0,2.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1997.52,1997.52,0.0,0.0,4161.42,4161.42,0.0,0.0
15501,5.0,11.0,21348.0,134026.0,5.0,11.0,15.0,14.0,2.0,2.0,2523.0,89786.0,2.0,2.0,3.0,2.0,7987.82,3591.4,219.1,1540.0,4438.89,1508.62,368.2,1540.0
15502,2.0,0.0,6375.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3362.31,3350.55,0.0,0.0
15503,1.0,0.0,213.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,174.22,0.0,0.0
15504,1.0,0.0,2409.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2409.0,917.89,0.0,0.0
15505,1.0,1.0,1540.0,2145.0,1.0,1.0,2.0,1.0,1.0,1.0,1540.0,2145.0,1.0,1.0,2.0,1.0,2145.0,924.91,126.98,1540.0,1540.0,855.27,334.46,1540.0
15506,1.0,0.0,24591.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24591.0,1370.53,0.0,0.0
15507,1.0,1.0,88246.0,378.0,1.0,1.0,2.0,1.0,1.0,1.0,88246.0,378.0,1.0,1.0,2.0,1.0,378.0,247.51,45.36,378.0,88246.0,1369.09,83.16,378.0
15508,2.0,13.0,413.0,667984.0,2.0,13.0,15.0,14.0,1.0,1.0,410.0,110453.0,1.0,1.0,2.0,1.0,66067.94,54586.67,41.0,410.0,206.5,159.56,12.3,410.0
15509,5.0,0.0,82757.0,0.0,5.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16504.45,12122.5,0.0,0.0
15510,7.0,1.0,126194.0,410.0,7.0,1.0,8.0,8.0,3.0,1.0,116881.0,410.0,3.0,1.0,4.0,4.0,410.0,357.09,20.5,410.0,17712.95,1741.94,32.8,410.0
15511,25.0,2.0,257949.0,502.0,25.0,2.0,28.0,29.0,3.0,0.0,7114.0,0.0,3.0,0.0,4.0,5.0,252.78,202.45,0.0,0.0,8589.71,7456.49,0.0,0.0
15512,2.0,0.0,208990.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,96240.92,507.02,0.0,0.0
15513,1.0,0.0,96.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,42.15,0.0,0.0
15514,6.0,1.0,4478.0,1671.0,6.0,1.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1671.0,1041.5,0.0,0.0,746.96,349.65,0.0,0.0
15515,1.0,0.0,261955.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261955.0,153.65,0.0,0.0
15516,1.0,0.0,441.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,127.15,0.0,0.0
15517,5.0,0.0,13496.0,0.0,5.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3197.3,2970.92,0.0,0.0
15518,1.0,0.0,67246.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67246.0,114.41,0.0,0.0
15519,0.0,3.0,0.0,28449.0,0.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9903.14,9778.82,0.0,0.0,0.0,0.0,0.0,0.0
15520,1.0,1.0,910.0,1715.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1715.0,616.67,0.0,0.0,910.0,910.0,0.0,0.0
15521,0.0,10.0,0.0,62972.0,0.0,10.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5238.77,5027.51,0.0,0.0,0.0,0.0,0.0,0.0
15522,2.0,8.0,874.0,21480.0,2.0,8.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2605.35,998.83,0.0,0.0,465.4,189.97,0.0,0.0
15523,30.0,0.0,1132882.0,0.0,30.0,0.0,31.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34873.02,4330.08,0.0,0.0
15524,1.0,0.0,498.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498.0,498.0,0.0,0.0
15525,3.0,0.0,43519.0,0.0,3.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16418.91,16403.74,0.0,0.0
15526,1.0,0.0,3321.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3321.0,3321.0,0.0,0.0
15527,3.0,1.0,1966.0,948.0,3.0,1.0,4.0,3.0,1.0,1.0,1388.0,948.0,1.0,1.0,2.0,1.0,948.0,311.29,132.72,948.0,588.62,465.42,265.44,948.0
15528,1.0,1.0,15.0,1136.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1136.0,1136.0,0.0,0.0,15.0,15.0,0.0,0.0
15529,1.0,0.0,317.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.0,315.6,0.0,0.0
15530,1.0,0.0,7583.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7583.0,4370.72,0.0,0.0
15531,3.0,0.0,27363.0,0.0,3.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8838.66,7548.64,0.0,0.0
15532,1.0,0.0,5833.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5833.0,3379.67,0.0,0.0
